Row,Experiment,ID,Plant,Microbes,Treatment,Bio_rep,Rep,Time_Point,Nb,Root_Length
145,Sugars,#REF!,HXK1,MF,Water,Rep 2,45,D07,NA,1.72
146,Sugars,#REF!,HXK1,MF,Water,Rep 2,46,D07,NA,0.79
147,Sugars,#REF!,HXK1,MF,Water,Rep 2,47,D07,NA,0.56
148,Sugars,#REF!,HXK1,MF,Water,Rep 2,48,D07,NA,0.61
149,Sugars,#REF!,HXK1,MF,Water,Rep 2,49,D07,NA,2.07
150,Sugars,#REF!,HXK1,MF,Water,Rep 2,50,D07,NA,8.68
151,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,1,D07,NA,3.86
152,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,2,D07,NA,2.99
153,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,3,D07,NA,3.39
154,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,4,D07,NA,2.14
155,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,5,D07,NA,2.73
156,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,6,D07,NA,1.34
157,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,7,D07,NA,3.88
158,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,8,D07,NA,6.66
159,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,9,D07,NA,4.25
160,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,10,D07,NA,1.25
161,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,11,D07,NA,1.48
162,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,12,D07,NA,1.9
163,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,13,D07,NA,2.8
164,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,14,D07,NA,4.15
165,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,15,D07,NA,3.15
166,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,16,D07,NA,2.12
167,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,17,D07,NA,0.79
168,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,18,D07,NA,1.36
169,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,19,D07,NA,2.56
170,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,20,D07,NA,0.63
171,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,21,D07,NA,1.02
172,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,22,D07,NA,0.76
173,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,23,D07,NA,1.02
174,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,24,D07,NA,3.77
175,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,25,D07,NA,1.98
176,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,26,D07,NA,1.69
177,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,27,D07,NA,1.32
178,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,28,D07,NA,2.81
179,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,29,D07,NA,2.22
180,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,30,D07,NA,0.7
181,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,31,D07,NA,1.85
182,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,32,D07,NA,1.76
183,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,33,D07,NA,1.1
184,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,34,D07,NA,3.99
185,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,35,D07,NA,1.11
186,Sugars,#REF!,TOR,MF,3OMG,Rep 2,36,D07,NA,2.02
187,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,37,D07,NA,1.86
188,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,38,D07,NA,2.1
189,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,39,D07,NA,2.01
190,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,40,D07,NA,2.63
191,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,41,D07,NA,2.96
192,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,42,D07,NA,0.83
193,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,43,D07,NA,0.74
194,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,44,D07,NA,3.32
195,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,45,D07,NA,3.48
196,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,46,D07,NA,3.29
197,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,47,D07,NA,1.27
198,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,48,D07,NA,1.26
199,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,49,D07,NA,1.44
200,Sugars,#REF!,HXK1,MF,3OMG,Rep 2,50,D07,NA,4.46
201,Sugars,#REF!,TOR,MF,Water,Rep 2,1,D07,NA,11.09
202,Sugars,#REF!,TOR,MF,Water,Rep 2,2,D07,NA,12.85
203,Sugars,#REF!,TOR,MF,Water,Rep 2,3,D07,NA,11.49
204,Sugars,#REF!,TOR,MF,Water,Rep 2,4,D07,NA,13.17
205,Sugars,#REF!,TOR,MF,Water,Rep 2,5,D07,NA,13.25
206,Sugars,#REF!,TOR,MF,Water,Rep 2,6,D07,NA,8.44
207,Sugars,#REF!,TOR,MF,Water,Rep 2,7,D07,NA,11.39
208,Sugars,#REF!,TOR,MF,Water,Rep 2,8,D07,NA,12.78
209,Sugars,#REF!,TOR,MF,Water,Rep 2,9,D07,NA,10.3
210,Sugars,#REF!,TOR,MF,Water,Rep 2,10,D07,NA,15.6
211,Sugars,#REF!,TOR,MF,Water,Rep 2,11,D07,NA,16.06
212,Sugars,#REF!,TOR,MF,Water,Rep 2,12,D07,NA,15.12
213,Sugars,#REF!,TOR,MF,Water,Rep 2,13,D07,NA,11.38
214,Sugars,#REF!,TOR,MF,Water,Rep 2,14,D07,NA,6.04
215,Sugars,#REF!,TOR,MF,Water,Rep 2,15,D07,NA,10.84
216,Sugars,#REF!,TOR,MF,Water,Rep 2,16,D07,NA,10.08
217,Sugars,#REF!,TOR,MF,Water,Rep 2,17,D07,NA,10.29
218,Sugars,#REF!,TOR,MF,Water,Rep 2,18,D07,NA,10.11
219,Sugars,#REF!,TOR,MF,Water,Rep 2,19,D07,NA,9.1
220,Sugars,#REF!,TOR,MF,Water,Rep 2,20,D07,NA,13.2
221,Sugars,#REF!,TOR,MF,Water,Rep 2,21,D07,NA,13.69
222,Sugars,#REF!,TOR,MF,Water,Rep 2,22,D07,NA,10.21
223,Sugars,#REF!,TOR,MF,Water,Rep 2,23,D07,NA,11.55
224,Sugars,#REF!,TOR,MF,Water,Rep 2,24,D07,NA,9.7
225,Sugars,#REF!,TOR,MF,Water,Rep 2,25,D07,NA,7.36
226,Sugars,#REF!,TOR,MF,Water,Rep 2,26,D07,NA,7.62
227,Sugars,#REF!,TOR,MF,Water,Rep 2,27,D07,NA,1.07
228,Sugars,#REF!,TOR,MF,Water,Rep 2,28,D07,NA,9.31
229,Sugars,#REF!,TOR,MF,Water,Rep 2,29,D07,NA,10.05
230,Sugars,#REF!,TOR,MF,Water,Rep 2,30,D07,NA,11.27
231,Sugars,#REF!,TOR,MF,Water,Rep 2,31,D07,NA,8.63
232,Sugars,#REF!,TOR,MF,Water,Rep 2,32,D07,NA,11.66
233,Sugars,#REF!,TOR,MF,Water,Rep 2,33,D07,NA,7.95
234,Sugars,#REF!,TOR,MF,Water,Rep 2,34,D07,NA,13.37
235,Sugars,#REF!,TOR,MF,Water,Rep 2,35,D07,NA,11.15
236,Sugars,#REF!,TOR,MF,Water,Rep 2,36,D07,NA,13.05
237,Sugars,#REF!,TOR,MF,Water,Rep 2,37,D07,NA,9.65
238,Sugars,#REF!,TOR,MF,Water,Rep 2,38,D07,NA,8.92
239,Sugars,#REF!,TOR,MF,Water,Rep 2,39,D07,NA,5.42
240,Sugars,#REF!,TOR,MF,Water,Rep 2,40,D07,NA,6.12
241,Sugars,#REF!,TOR,MF,Water,Rep 2,41,D07,NA,8.82
242,Sugars,#REF!,TOR,MF,Water,Rep 2,42,D07,NA,11.89
243,Sugars,#REF!,TOR,MF,Water,Rep 2,43,D07,NA,10.73
244,Sugars,#REF!,TOR,MF,Water,Rep 2,44,D07,NA,2.89
245,Sugars,#REF!,TOR,MF,Water,Rep 2,45,D07,NA,4.41
246,Sugars,#REF!,TOR,MF,Water,Rep 2,46,D07,NA,6.87
247,Sugars,#REF!,TOR,MF,Water,Rep 2,47,D07,NA,15.75
248,Sugars,#REF!,TOR,MF,Water,Rep 2,48,D07,NA,9.37
249,Sugars,#REF!,TOR,MF,Water,Rep 2,49,D07,NA,6.06
250,Sugars,#REF!,TOR,MF,Water,Rep 2,50,D07,NA,11.74
251,Sugars,#REF!,TOR,MF,3OMG,Rep 2,1,D07,NA,10.24
252,Sugars,#REF!,TOR,MF,3OMG,Rep 2,2,D07,NA,10.75
253,Sugars,#REF!,TOR,MF,3OMG,Rep 2,3,D07,NA,12.8
254,Sugars,#REF!,TOR,MF,3OMG,Rep 2,4,D07,NA,10.57
255,Sugars,#REF!,TOR,MF,3OMG,Rep 2,5,D07,NA,9.33
256,Sugars,#REF!,TOR,MF,3OMG,Rep 2,6,D07,NA,9.1
257,Sugars,#REF!,TOR,MF,3OMG,Rep 2,7,D07,NA,8.73
258,Sugars,#REF!,TOR,MF,3OMG,Rep 2,8,D07,NA,10.52
259,Sugars,#REF!,TOR,MF,3OMG,Rep 2,9,D07,NA,9
260,Sugars,#REF!,TOR,MF,3OMG,Rep 2,10,D07,NA,13.34
261,Sugars,#REF!,TOR,MF,3OMG,Rep 2,11,D07,NA,10.08
262,Sugars,#REF!,TOR,MF,3OMG,Rep 2,12,D07,NA,10.5
263,Sugars,#REF!,TOR,MF,3OMG,Rep 2,13,D07,NA,9.96
264,Sugars,#REF!,TOR,MF,3OMG,Rep 2,14,D07,NA,13.29
265,Sugars,#REF!,TOR,MF,3OMG,Rep 2,15,D07,NA,10.96
266,Sugars,#REF!,TOR,MF,3OMG,Rep 2,16,D07,NA,10
267,Sugars,#REF!,TOR,MF,3OMG,Rep 2,17,D07,NA,10.1
268,Sugars,#REF!,TOR,MF,3OMG,Rep 2,18,D07,NA,9.23
269,Sugars,#REF!,TOR,MF,3OMG,Rep 2,19,D07,NA,10
270,Sugars,#REF!,TOR,MF,3OMG,Rep 2,20,D07,NA,13.37
271,Sugars,#REF!,TOR,MF,3OMG,Rep 2,21,D07,NA,7.54
272,Sugars,#REF!,TOR,MF,3OMG,Rep 2,22,D07,NA,7.96
273,Sugars,#REF!,TOR,MF,3OMG,Rep 2,23,D07,NA,9.54
274,Sugars,#REF!,TOR,MF,3OMG,Rep 2,24,D07,NA,9.93
275,Sugars,#REF!,TOR,MF,3OMG,Rep 2,25,D07,NA,8.21
276,Sugars,#REF!,TOR,MF,3OMG,Rep 2,26,D07,NA,14.98
277,Sugars,#REF!,TOR,MF,3OMG,Rep 2,27,D07,NA,6.67
278,Sugars,#REF!,TOR,MF,3OMG,Rep 2,28,D07,NA,8.1
279,Sugars,#REF!,TOR,MF,3OMG,Rep 2,29,D07,NA,7.61
280,Sugars,#REF!,TOR,MF,3OMG,Rep 2,30,D07,NA,11.8
281,Sugars,#REF!,TOR,MF,3OMG,Rep 2,31,D07,NA,11.24
282,Sugars,#REF!,TOR,MF,3OMG,Rep 2,32,D07,NA,10.31
283,Sugars,#REF!,TOR,MF,3OMG,Rep 2,33,D07,NA,10.68
284,Sugars,#REF!,TOR,MF,3OMG,Rep 2,34,D07,NA,3.56
285,Sugars,#REF!,TOR,MF,3OMG,Rep 2,35,D07,NA,9.75
286,Sugars,#REF!,TOR,MF,3OMG,Rep 2,36,D07,NA,10.35
287,Sugars,#REF!,TOR,MF,3OMG,Rep 2,37,D07,NA,11.43
288,Sugars,#REF!,TOR,MF,3OMG,Rep 2,38,D07,NA,6.24
289,Sugars,#REF!,TOR,MF,3OMG,Rep 2,39,D07,NA,8.61
290,Sugars,#REF!,TOR,MF,3OMG,Rep 2,40,D07,NA,9.11
291,Sugars,#REF!,TOR,MF,3OMG,Rep 2,41,D07,NA,8.75
292,Sugars,#REF!,TOR,MF,3OMG,Rep 2,42,D07,NA,7.92
293,Sugars,#REF!,TOR,MF,3OMG,Rep 2,43,D07,NA,8.01
294,Sugars,#REF!,TOR,MF,3OMG,Rep 2,44,D07,NA,6.69
295,Sugars,#REF!,TOR,MF,3OMG,Rep 2,45,D07,NA,9.66
296,Sugars,#REF!,TOR,MF,3OMG,Rep 2,46,D07,NA,9.89
297,Sugars,#REF!,TOR,MF,3OMG,Rep 2,47,D07,NA,10.92
298,Sugars,#REF!,TOR,MF,3OMG,Rep 2,48,D07,NA,10.6
299,Sugars,#REF!,TOR,MF,3OMG,Rep 2,49,D07,NA,12.83
300,Sugars,#REF!,TOR,MF,3OMG,Rep 2,50,D07,NA,10.36
301,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,1,D07,NA,17.31
302,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,2,D07,NA,16.52
303,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,3,D07,NA,10.58
304,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,4,D07,NA,14.1
305,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,5,D07,NA,13.71
306,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,6,D07,NA,12.04
307,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,7,D07,NA,11.58
308,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,8,D07,NA,13.14
309,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,9,D07,NA,9.11
310,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,10,D07,NA,12.45
311,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,11,D07,NA,13.12
312,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,12,D07,NA,10.33
313,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,13,D07,NA,15.81
314,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,14,D07,NA,7.31
315,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,15,D07,NA,9.77
316,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,16,D07,NA,15.39
317,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,17,D07,NA,11.25
318,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,18,D07,NA,14.67
319,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,19,D07,NA,17.57
320,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,20,D07,NA,12.82
321,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,21,D07,NA,14.74
322,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,22,D07,NA,14.98
323,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,23,D07,NA,8.98
324,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,24,D07,NA,12.17
325,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,25,D07,NA,10.58
326,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,26,D07,NA,10.89
327,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,27,D07,NA,15.35
328,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,28,D07,NA,13.27
329,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,29,D07,NA,13.8
330,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,30,D07,NA,14.67
331,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,31,D07,NA,1.86
332,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,32,D07,NA,15.43
333,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,33,D07,NA,2.82
334,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,34,D07,NA,9.6
335,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,35,D07,NA,12.75
336,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,36,D07,NA,16.06
337,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,37,D07,NA,11.63
338,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,38,D07,NA,15.15
339,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,39,D07,NA,6
340,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,40,D07,NA,14.37
341,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,41,D07,NA,9.78
342,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,42,D07,NA,11.21
343,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,43,D07,NA,16.76
344,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,44,D07,NA,14.25
345,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,45,D07,NA,13.99
346,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,46,D07,NA,13.28
347,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,47,D07,NA,11.17
348,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,48,D07,NA,12.27
349,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,49,D07,NA,16.81
350,Sugars,#REF!,RAPTOR1A,MF,Water,Rep 2,50,D07,NA,11.19
351,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,1,D07,NA,10.34
352,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,2,D07,NA,13.08
353,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,3,D07,NA,11.69
354,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,4,D07,NA,13.09
355,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,5,D07,NA,12.87
356,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,6,D07,NA,11.01
357,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,7,D07,NA,11.93
358,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,8,D07,NA,13.11
359,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,9,D07,NA,9.76
360,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,10,D07,NA,11.08
361,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,11,D07,NA,14.16
362,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,12,D07,NA,12.42
363,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,13,D07,NA,8.75
364,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,14,D07,NA,12.98
365,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,15,D07,NA,11.82
366,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,16,D07,NA,14.94
367,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,17,D07,NA,10.47
368,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,18,D07,NA,9.2
369,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,19,D07,NA,10.89
370,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,20,D07,NA,14.49
371,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,21,D07,NA,13.14
372,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,22,D07,NA,12.26
373,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,23,D07,NA,13
374,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,24,D07,NA,12.76
375,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,25,D07,NA,10.31
376,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,26,D07,NA,10.37
377,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,27,D07,NA,12.84
378,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,28,D07,NA,13.12
379,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,29,D07,NA,13.22
380,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,30,D07,NA,12.47
381,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,31,D07,NA,8.19
382,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,32,D07,NA,10.16
383,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,33,D07,NA,13.51
384,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,34,D07,NA,5.49
385,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,35,D07,NA,14.28
386,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,36,D07,NA,11.97
387,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,37,D07,NA,14.18
388,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,38,D07,NA,10.45
389,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,39,D07,NA,12.61
390,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,40,D07,NA,10.85
391,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,41,D07,NA,10.95
392,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,42,D07,NA,10
393,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,43,D07,NA,7.13
394,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,44,D07,NA,11
395,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,45,D07,NA,8.79
396,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,46,D07,NA,11.69
397,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,47,D07,NA,11.85
398,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,48,D07,NA,13.74
399,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,49,D07,NA,8.53
400,Sugars,#REF!,RAPTOR1A,MF,3OMG,Rep 2,50,D07,NA,10.97
401,Sugars,#REF!,STP1_13,MF,Water,Rep 2,1,D07,NA,14.04
402,Sugars,#REF!,STP1_13,MF,Water,Rep 2,2,D07,NA,10.31
403,Sugars,#REF!,STP1_13,MF,Water,Rep 2,3,D07,NA,10.26
404,Sugars,#REF!,STP1_13,MF,Water,Rep 2,4,D07,NA,12.01
405,Sugars,#REF!,STP1_13,MF,Water,Rep 2,5,D07,NA,2.8
406,Sugars,#REF!,STP1_13,MF,Water,Rep 2,6,D07,NA,12.29
407,Sugars,#REF!,STP1_13,MF,Water,Rep 2,7,D07,NA,13.05
408,Sugars,#REF!,STP1_13,MF,Water,Rep 2,8,D07,NA,8.65
409,Sugars,#REF!,STP1_13,MF,Water,Rep 2,9,D07,NA,15.11
410,Sugars,#REF!,STP1_13,MF,Water,Rep 2,10,D07,NA,9.31
411,Sugars,#REF!,STP1_13,MF,Water,Rep 2,11,D07,NA,9.67
412,Sugars,#REF!,STP1_13,MF,Water,Rep 2,12,D07,NA,11.73
413,Sugars,#REF!,STP1_13,MF,Water,Rep 2,13,D07,NA,8.62
414,Sugars,#REF!,STP1_13,MF,Water,Rep 2,14,D07,NA,13.32
415,Sugars,#REF!,STP1_13,MF,Water,Rep 2,15,D07,NA,12.43
416,Sugars,#REF!,STP1_13,MF,Water,Rep 2,16,D07,NA,1.5
417,Sugars,#REF!,STP1_13,MF,Water,Rep 2,17,D07,NA,4.14
418,Sugars,#REF!,STP1_13,MF,Water,Rep 2,18,D07,NA,7.2
419,Sugars,#REF!,STP1_13,MF,Water,Rep 2,19,D07,NA,12.72
420,Sugars,#REF!,STP1_13,MF,Water,Rep 2,20,D07,NA,5.96
421,Sugars,#REF!,STP1_13,MF,Water,Rep 2,21,D07,NA,6.92
422,Sugars,#REF!,STP1_13,MF,Water,Rep 2,22,D07,NA,1.49
423,Sugars,#REF!,STP1_13,MF,Water,Rep 2,23,D07,NA,9.36
424,Sugars,#REF!,STP1_13,MF,Water,Rep 2,24,D07,NA,9.57
425,Sugars,#REF!,STP1_13,MF,Water,Rep 2,25,D07,NA,1.24
426,Sugars,#REF!,STP1_13,MF,Water,Rep 2,26,D07,NA,13.3
427,Sugars,#REF!,STP1_13,MF,Water,Rep 2,27,D07,NA,1.82
428,Sugars,#REF!,STP1_13,MF,Water,Rep 2,28,D07,NA,11.53
429,Sugars,#REF!,STP1_13,MF,Water,Rep 2,29,D07,NA,7.8
430,Sugars,#REF!,STP1_13,MF,Water,Rep 2,30,D07,NA,3.67
431,Sugars,#REF!,STP1_13,MF,Water,Rep 2,31,D07,NA,9.49
432,Sugars,#REF!,STP1_13,MF,Water,Rep 2,32,D07,NA,4.38
433,Sugars,#REF!,STP1_13,MF,Water,Rep 2,33,D07,NA,12.4
434,Sugars,#REF!,STP1_13,MF,Water,Rep 2,34,D07,NA,8.88
435,Sugars,#REF!,STP1_13,MF,Water,Rep 2,35,D07,NA,13.99
436,Sugars,#REF!,STP1_13,MF,Water,Rep 2,36,D07,NA,7.94
437,Sugars,#REF!,STP1_13,MF,Water,Rep 2,37,D07,NA,9.9
438,Sugars,#REF!,STP1_13,MF,Water,Rep 2,38,D07,NA,0.8
439,Sugars,#REF!,STP1_13,MF,Water,Rep 2,39,D07,NA,8.98
440,Sugars,#REF!,STP1_13,MF,Water,Rep 2,40,D07,NA,10.64
441,Sugars,#REF!,STP1_13,MF,Water,Rep 2,41,D07,NA,11.81
442,Sugars,#REF!,STP1_13,MF,Water,Rep 2,42,D07,NA,12.15
443,Sugars,#REF!,STP1_13,MF,Water,Rep 2,43,D07,NA,14.32
444,Sugars,#REF!,STP1_13,MF,Water,Rep 2,44,D07,NA,12.85
445,Sugars,#REF!,STP1_13,MF,Water,Rep 2,45,D07,NA,11.28
446,Sugars,#REF!,STP1_13,MF,Water,Rep 2,46,D07,NA,11.97
447,Sugars,#REF!,STP1_13,MF,Water,Rep 2,47,D07,NA,11.34
448,Sugars,#REF!,STP1_13,MF,Water,Rep 2,48,D07,NA,8.59
449,Sugars,#REF!,STP1_13,MF,Water,Rep 2,49,D07,NA,8.11
450,Sugars,#REF!,STP1_13,MF,Water,Rep 2,50,D07,NA,8.85
451,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,1,D07,NA,6.58
452,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,2,D07,NA,15.09
453,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,3,D07,NA,4.9
454,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,4,D07,NA,13.47
455,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,5,D07,NA,8.29
456,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,6,D07,NA,8.51
457,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,7,D07,NA,13.1
458,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,8,D07,NA,15.17
459,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,9,D07,NA,6.91
460,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,10,D07,NA,7.35
461,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,11,D07,NA,8.2
462,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,12,D07,NA,12.07
463,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,13,D07,NA,1.02
464,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,14,D07,NA,6.05
465,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,15,D07,NA,10.62
466,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,16,D07,NA,10.91
467,Sugars,#REF!,STP1_13,MF,3OMG,Rep 2,17,D07,NA,10.75
