,Strain1,Strain2,Host,Media,Growth,OD600,Phylum,Class,Order,Phylum_alternative
770,Bn_09,Bn_09,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
771,Bn_09,Bn_09,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
772,Bn_10,Bn_10,B_napus,Water,Water [Tf - T0],0.004377778,#N/A,#N/A,#N/A,#N/A
773,Bn_10,Bn_10,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
774,Bn_10,Bn_10,B_napus,Water,Water [Tf - T0],0.127088889,#N/A,#N/A,#N/A,#N/A
775,Bn_11,Bn_11,B_napus,Water,Water [Tf - T0],0.224744444,#N/A,#N/A,#N/A,#N/A
776,Bn_11,Bn_11,B_napus,Water,Water [Tf - T0],0.044133333,#N/A,#N/A,#N/A,#N/A
777,Bn_11,Bn_11,B_napus,Water,Water [Tf - T0],0.0105,#N/A,#N/A,#N/A,#N/A
778,Bn_14,Bn_14,B_napus,Water,Water [Tf - T0],0.1216,#N/A,#N/A,#N/A,#N/A
779,Bn_14,Bn_14,B_napus,Water,Water [Tf - T0],0.076155556,#N/A,#N/A,#N/A,#N/A
780,Bn_14,Bn_14,B_napus,Water,Water [Tf - T0],0.050055556,#N/A,#N/A,#N/A,#N/A
781,Bn_15,Bn_15,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
782,Bn_15,Bn_15,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
783,Bn_15,Bn_15,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
784,Bn_16,Bn_16,B_napus,Water,Water [Tf - T0],0.194644444,#N/A,#N/A,#N/A,#N/A
785,Bn_16,Bn_16,B_napus,Water,Water [Tf - T0],0.194288889,#N/A,#N/A,#N/A,#N/A
786,Bn_16,Bn_16,B_napus,Water,Water [Tf - T0],0.2153,#N/A,#N/A,#N/A,#N/A
787,Bn_17,Bn_17,B_napus,Water,Water [Tf - T0],0.233755556,#N/A,#N/A,#N/A,#N/A
788,Bn_17,Bn_17,B_napus,Water,Water [Tf - T0],0.174344444,#N/A,#N/A,#N/A,#N/A
789,Bn_17,Bn_17,B_napus,Water,Water [Tf - T0],0.147522222,#N/A,#N/A,#N/A,#N/A
790,Bn_18,Bn_18,B_napus,Water,Water [Tf - T0],0.155,#N/A,#N/A,#N/A,#N/A
791,Bn_18,Bn_18,B_napus,Water,Water [Tf - T0],0.134033333,#N/A,#N/A,#N/A,#N/A
792,Bn_18,Bn_18,B_napus,Water,Water [Tf - T0],0.152144444,#N/A,#N/A,#N/A,#N/A
793,Bn_19,Bn_19,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
794,Bn_19,Bn_19,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
795,Bn_19,Bn_19,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
796,Bn_21,Bn_21,B_napus,Water,Water [Tf - T0],0.149455556,#N/A,#N/A,#N/A,#N/A
797,Bn_21,Bn_21,B_napus,Water,Water [Tf - T0],0.143488889,#N/A,#N/A,#N/A,#N/A
798,Bn_21,Bn_21,B_napus,Water,Water [Tf - T0],0.193877778,#N/A,#N/A,#N/A,#N/A
799,Bn_22,Bn_22,B_napus,Water,Water [Tf - T0],0.201677778,#N/A,#N/A,#N/A,#N/A
800,Bn_22,Bn_22,B_napus,Water,Water [Tf - T0],0.188411111,#N/A,#N/A,#N/A,#N/A
801,Bn_22,Bn_22,B_napus,Water,Water [Tf - T0],0.220588889,#N/A,#N/A,#N/A,#N/A
802,Bn_24,Bn_24,B_napus,Water,Water [Tf - T0],0.211777778,#N/A,#N/A,#N/A,#N/A
803,Bn_24,Bn_24,B_napus,Water,Water [Tf - T0],0.209111111,#N/A,#N/A,#N/A,#N/A
804,Bn_24,Bn_24,B_napus,Water,Water [Tf - T0],0.199044444,#N/A,#N/A,#N/A,#N/A
805,Bn_25,Bn_25,B_napus,Water,Water [Tf - T0],0.1897,#N/A,#N/A,#N/A,#N/A
806,Bn_25,Bn_25,B_napus,Water,Water [Tf - T0],0.203011111,#N/A,#N/A,#N/A,#N/A
807,Bn_25,Bn_25,B_napus,Water,Water [Tf - T0],0.221133333,#N/A,#N/A,#N/A,#N/A
811,Bn_26,Bn_26,B_napus,Water,Water [Tf - T0],0.166022222,#N/A,#N/A,#N/A,#N/A
812,Bn_26,Bn_26,B_napus,Water,Water [Tf - T0],0.121844444,#N/A,#N/A,#N/A,#N/A
813,Bn_26,Bn_26,B_napus,Water,Water [Tf - T0],0.201877778,#N/A,#N/A,#N/A,#N/A
814,Bn_27,Bn_27,B_napus,Water,Water [Tf - T0],0.035288889,#N/A,#N/A,#N/A,#N/A
815,Bn_27,Bn_27,B_napus,Water,Water [Tf - T0],0.1299,#N/A,#N/A,#N/A,#N/A
816,Bn_27,Bn_27,B_napus,Water,Water [Tf - T0],0.063455556,#N/A,#N/A,#N/A,#N/A
817,Bn_28,Bn_28,B_napus,Water,Water [Tf - T0],0.165144444,#N/A,#N/A,#N/A,#N/A
818,Bn_28,Bn_28,B_napus,Water,Water [Tf - T0],0.127888889,#N/A,#N/A,#N/A,#N/A
819,Bn_28,Bn_28,B_napus,Water,Water [Tf - T0],0.143922222,#N/A,#N/A,#N/A,#N/A
820,Bn_29,Bn_29,B_napus,Water,Water [Tf - T0],0.225188889,#N/A,#N/A,#N/A,#N/A
821,Bn_29,Bn_29,B_napus,Water,Water [Tf - T0],0.227266667,#N/A,#N/A,#N/A,#N/A
822,Bn_29,Bn_29,B_napus,Water,Water [Tf - T0],0.262588889,#N/A,#N/A,#N/A,#N/A
823,Bn_30,Bn_30,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
824,Bn_30,Bn_30,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
825,Bn_30,Bn_30,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
826,Bn_31,Bn_31,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
827,Bn_31,Bn_31,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
828,Bn_31,Bn_31,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
829,Bn_32,Bn_32,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
830,Bn_32,Bn_32,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
831,Bn_32,Bn_32,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
832,Bn_33,Bn_33,B_napus,Water,Water [Tf - T0],0.1079,#N/A,#N/A,#N/A,#N/A
833,Bn_33,Bn_33,B_napus,Water,Water [Tf - T0],0.1009,#N/A,#N/A,#N/A,#N/A
834,Bn_33,Bn_33,B_napus,Water,Water [Tf - T0],0.226822222,#N/A,#N/A,#N/A,#N/A
835,Bn_34,Bn_34,B_napus,Water,Water [Tf - T0],0.137422222,#N/A,#N/A,#N/A,#N/A
836,Bn_34,Bn_34,B_napus,Water,Water [Tf - T0],0.089177778,#N/A,#N/A,#N/A,#N/A
837,Bn_34,Bn_34,B_napus,Water,Water [Tf - T0],0.086422222,#N/A,#N/A,#N/A,#N/A
838,Bn_35,Bn_35,B_napus,Water,Water [Tf - T0],0.074255556,#N/A,#N/A,#N/A,#N/A
839,Bn_35,Bn_35,B_napus,Water,Water [Tf - T0],0.075622222,#N/A,#N/A,#N/A,#N/A
840,Bn_35,Bn_35,B_napus,Water,Water [Tf - T0],0.106666667,#N/A,#N/A,#N/A,#N/A
841,Bn_37,Bn_37,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
842,Bn_37,Bn_37,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
843,Bn_37,Bn_37,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
844,Bn_38,Bn_38,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
845,Bn_38,Bn_38,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
846,Bn_38,Bn_38,B_napus,Water,Water [Tf - T0],0.224755556,#N/A,#N/A,#N/A,#N/A
847,Bn_41,Bn_41,B_napus,Water,Water [Tf - T0],0.148888889,#N/A,#N/A,#N/A,#N/A
848,Bn_41,Bn_41,B_napus,Water,Water [Tf - T0],0.1018,#N/A,#N/A,#N/A,#N/A
849,Bn_41,Bn_41,B_napus,Water,Water [Tf - T0],0.064255556,#N/A,#N/A,#N/A,#N/A
850,Bn_43,Bn_43,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
851,Bn_43,Bn_43,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
852,Bn_43,Bn_43,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
853,Bn_44,Bn_44,B_napus,Water,Water [Tf - T0],0.068466667,#N/A,#N/A,#N/A,#N/A
854,Bn_44,Bn_44,B_napus,Water,Water [Tf - T0],0.111188889,#N/A,#N/A,#N/A,#N/A
855,Bn_44,Bn_44,B_napus,Water,Water [Tf - T0],0.055677778,#N/A,#N/A,#N/A,#N/A
856,Bn_46,Bn_46,B_napus,Water,Water [Tf - T0],0.140944444,#N/A,#N/A,#N/A,#N/A
857,Bn_46,Bn_46,B_napus,Water,Water [Tf - T0],0.1327,#N/A,#N/A,#N/A,#N/A
858,Bn_46,Bn_46,B_napus,Water,Water [Tf - T0],0.2494,#N/A,#N/A,#N/A,#N/A
859,Bn_47,Bn_47,B_napus,Water,Water [Tf - T0],0.156355556,#N/A,#N/A,#N/A,#N/A
860,Bn_47,Bn_47,B_napus,Water,Water [Tf - T0],0.095644444,#N/A,#N/A,#N/A,#N/A
861,Bn_47,Bn_47,B_napus,Water,Water [Tf - T0],0.071411111,#N/A,#N/A,#N/A,#N/A
862,Bn_50,Bn_50,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
863,Bn_50,Bn_50,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
864,Bn_50,Bn_50,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
865,Bn_52,Bn_52,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
866,Bn_52,Bn_52,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
867,Bn_52,Bn_52,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
868,Bn_53,Bn_53,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
869,Bn_53,Bn_53,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
870,Bn_53,Bn_53,B_napus,Water,Water [Tf - T0],0.233488889,#N/A,#N/A,#N/A,#N/A
871,Bn_54,Bn_54,B_napus,Water,Water [Tf - T0],0.213711111,#N/A,#N/A,#N/A,#N/A
872,Bn_54,Bn_54,B_napus,Water,Water [Tf - T0],0.160444444,#N/A,#N/A,#N/A,#N/A
873,Bn_54,Bn_54,B_napus,Water,Water [Tf - T0],0.133966667,#N/A,#N/A,#N/A,#N/A
874,Bn_56,Bn_56,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
875,Bn_56,Bn_56,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
876,Bn_56,Bn_56,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
877,Bn_57,Bn_57,B_napus,Water,Water [Tf - T0],0.050388889,#N/A,#N/A,#N/A,#N/A
878,Bn_57,Bn_57,B_napus,Water,Water [Tf - T0],0.040255556,#N/A,#N/A,#N/A,#N/A
879,Bn_57,Bn_57,B_napus,Water,Water [Tf - T0],0.041855556,#N/A,#N/A,#N/A,#N/A
880,Bn_59,Bn_59,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
881,Bn_59,Bn_59,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
882,Bn_59,Bn_59,B_napus,Water,Water [Tf - T0],0.097644444,#N/A,#N/A,#N/A,#N/A
883,Bn_60,Bn_60,B_napus,Water,Water [Tf - T0],0.181088889,#N/A,#N/A,#N/A,#N/A
884,Bn_60,Bn_60,B_napus,Water,Water [Tf - T0],0.0308,#N/A,#N/A,#N/A,#N/A
885,Bn_60,Bn_60,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
886,Bn_62,Bn_62,B_napus,Water,Water [Tf - T0],0.128822222,#N/A,#N/A,#N/A,#N/A
887,Bn_62,Bn_62,B_napus,Water,Water [Tf - T0],0.113011111,#N/A,#N/A,#N/A,#N/A
888,Bn_62,Bn_62,B_napus,Water,Water [Tf - T0],0.150288889,#N/A,#N/A,#N/A,#N/A
889,Bn_63,Bn_63,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
890,Bn_63,Bn_63,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
891,Bn_63,Bn_63,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
892,Bn_64,Bn_64,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
893,Bn_64,Bn_64,B_napus,Water,Water [Tf - T0],0.0143,#N/A,#N/A,#N/A,#N/A
894,Bn_64,Bn_64,B_napus,Water,Water [Tf - T0],0.214922222,#N/A,#N/A,#N/A,#N/A
895,Bn_67,Bn_67,B_napus,Water,Water [Tf - T0],0.342333333,#N/A,#N/A,#N/A,#N/A
896,Bn_67,Bn_67,B_napus,Water,Water [Tf - T0],0.243655556,#N/A,#N/A,#N/A,#N/A
897,Bn_67,Bn_67,B_napus,Water,Water [Tf - T0],0.227288889,#N/A,#N/A,#N/A,#N/A
898,Bn_68,Bn_68,B_napus,Water,Water [Tf - T0],0.1886,#N/A,#N/A,#N/A,#N/A
899,Bn_68,Bn_68,B_napus,Water,Water [Tf - T0],0.179122222,#N/A,#N/A,#N/A,#N/A
900,Bn_68,Bn_68,B_napus,Water,Water [Tf - T0],0.185366667,#N/A,#N/A,#N/A,#N/A
901,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Water,Water [Tf - T0],0.213844444,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
902,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Water,Water [Tf - T0],0.176044444,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
903,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Water,Water [Tf - T0],0.230677778,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
907,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Water,Water [Tf - T0],0.0598,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
908,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Water,Water [Tf - T0],0.060155556,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
909,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Water,Water [Tf - T0],0.112955556,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
910,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Water,Water [Tf - T0],0.204122222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
911,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Water,Water [Tf - T0],0.168922222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
912,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Water,Water [Tf - T0],0.153744444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
913,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Water,Water [Tf - T0],0.111677778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
914,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Water,Water [Tf - T0],0.162711111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
915,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Water,Water [Tf - T0],0.191711111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
916,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Water,Water [Tf - T0],0.226133333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
917,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Water,Water [Tf - T0],0.244866667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
918,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Water,Water [Tf - T0],0.272577778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
919,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Water,Water [Tf - T0],0.047211111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
920,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Water,Water [Tf - T0],0.000411111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
921,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Water,Water [Tf - T0],0.002788889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
922,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Water,Water [Tf - T0],0.027266667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
923,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Water,Water [Tf - T0],0.0158,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
924,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Water,Water [Tf - T0],0.017322222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
925,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Water,Water [Tf - T0],0.194011111,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
926,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Water,Water [Tf - T0],0.218955556,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
927,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Water,Water [Tf - T0],0.223055556,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
928,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
929,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
930,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Water,Water [Tf - T0],0.011911111,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
931,Fusarium,Fusarium,T_aestivum,Water,Water [Tf - T0],0.1924,#N/A,#N/A,#N/A,#N/A
932,Fusarium,Fusarium,T_aestivum,Water,Water [Tf - T0],0.116566667,#N/A,#N/A,#N/A,#N/A
933,Fusarium,Fusarium,T_aestivum,Water,Water [Tf - T0],0.107255556,#N/A,#N/A,#N/A,#N/A
934,Rhizoctonia,Rhizoctonia,B_napus,Water,Water [Tf - T0],0.013144444,#N/A,#N/A,#N/A,#N/A
935,Rhizoctonia,Rhizoctonia,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
936,Rhizoctonia,Rhizoctonia,B_napus,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
937,Ta_10,Ta_10,T_aestivum,Water,Water [Tf - T0],0.066811111,#N/A,#N/A,#N/A,#N/A
938,Ta_10,Ta_10,T_aestivum,Water,Water [Tf - T0],0.1695,#N/A,#N/A,#N/A,#N/A
939,Ta_10,Ta_10,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
940,Ta_12,Ta_12,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
941,Ta_12,Ta_12,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
942,Ta_12,Ta_12,T_aestivum,Water,Water [Tf - T0],0.014388889,#N/A,#N/A,#N/A,#N/A
943,Ta_13,Ta_13,T_aestivum,Water,Water [Tf - T0],0.144722222,#N/A,#N/A,#N/A,#N/A
944,Ta_13,Ta_13,T_aestivum,Water,Water [Tf - T0],0.169888889,#N/A,#N/A,#N/A,#N/A
945,Ta_13,Ta_13,T_aestivum,Water,Water [Tf - T0],0.123122222,#N/A,#N/A,#N/A,#N/A
946,Ta_14,Ta_14,T_aestivum,Water,Water [Tf - T0],0.127711111,#N/A,#N/A,#N/A,#N/A
947,Ta_14,Ta_14,T_aestivum,Water,Water [Tf - T0],0.130233333,#N/A,#N/A,#N/A,#N/A
948,Ta_14,Ta_14,T_aestivum,Water,Water [Tf - T0],0.215555556,#N/A,#N/A,#N/A,#N/A
949,Ta_15,Ta_15,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
950,Ta_15,Ta_15,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
951,Ta_15,Ta_15,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
952,Ta_16,Ta_16,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
953,Ta_16,Ta_16,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
954,Ta_16,Ta_16,T_aestivum,Water,Water [Tf - T0],0.011566667,#N/A,#N/A,#N/A,#N/A
955,Ta_19,Ta_19,T_aestivum,Water,Water [Tf - T0],0.118655556,#N/A,#N/A,#N/A,#N/A
956,Ta_19,Ta_19,T_aestivum,Water,Water [Tf - T0],0.074055556,#N/A,#N/A,#N/A,#N/A
957,Ta_19,Ta_19,T_aestivum,Water,Water [Tf - T0],0.078988889,#N/A,#N/A,#N/A,#N/A
958,Ta_20,Ta_20,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
959,Ta_20,Ta_20,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
960,Ta_20,Ta_20,T_aestivum,Water,Water [Tf - T0],0.004333333,#N/A,#N/A,#N/A,#N/A
961,Ta_22,Ta_22,T_aestivum,Water,Water [Tf - T0],0.021522222,#N/A,#N/A,#N/A,#N/A
962,Ta_22,Ta_22,T_aestivum,Water,Water [Tf - T0],0.015855556,#N/A,#N/A,#N/A,#N/A
963,Ta_22,Ta_22,T_aestivum,Water,Water [Tf - T0],0.033966667,#N/A,#N/A,#N/A,#N/A
964,Ta_23,Ta_23,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
965,Ta_23,Ta_23,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
966,Ta_23,Ta_23,T_aestivum,Water,Water [Tf - T0],0.005255556,#N/A,#N/A,#N/A,#N/A
967,Ta_25,Ta_25,T_aestivum,Water,Water [Tf - T0],0.152877778,#N/A,#N/A,#N/A,#N/A
968,Ta_25,Ta_25,T_aestivum,Water,Water [Tf - T0],0.1445,#N/A,#N/A,#N/A,#N/A
969,Ta_25,Ta_25,T_aestivum,Water,Water [Tf - T0],0.093988889,#N/A,#N/A,#N/A,#N/A
970,Ta_26,Ta_26,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
971,Ta_26,Ta_26,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
972,Ta_26,Ta_26,T_aestivum,Water,Water [Tf - T0],0.000255556,#N/A,#N/A,#N/A,#N/A
973,Ta_27,Ta_27,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
974,Ta_27,Ta_27,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
975,Ta_27,Ta_27,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
976,Ta_30,Ta_30,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
977,Ta_30,Ta_30,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
978,Ta_30,Ta_30,T_aestivum,Water,Water [Tf - T0],0.0823,#N/A,#N/A,#N/A,#N/A
979,Ta_31,Ta_31,T_aestivum,Water,Water [Tf - T0],0.182322222,#N/A,#N/A,#N/A,#N/A
980,Ta_31,Ta_31,T_aestivum,Water,Water [Tf - T0],0.153788889,#N/A,#N/A,#N/A,#N/A
981,Ta_31,Ta_31,T_aestivum,Water,Water [Tf - T0],0.132666667,#N/A,#N/A,#N/A,#N/A
982,Ta_32,Ta_32,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
983,Ta_32,Ta_32,T_aestivum,Water,Water [Tf - T0],0.002355556,#N/A,#N/A,#N/A,#N/A
984,Ta_32,Ta_32,T_aestivum,Water,Water [Tf - T0],0.004822222,#N/A,#N/A,#N/A,#N/A
985,Ta_33,Ta_33,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
986,Ta_33,Ta_33,T_aestivum,Water,Water [Tf - T0],0.0027,#N/A,#N/A,#N/A,#N/A
987,Ta_33,Ta_33,T_aestivum,Water,Water [Tf - T0],0.011344444,#N/A,#N/A,#N/A,#N/A
988,Ta_34,Ta_34,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
989,Ta_34,Ta_34,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
990,Ta_34,Ta_34,T_aestivum,Water,Water [Tf - T0],0.055344444,#N/A,#N/A,#N/A,#N/A
991,Ta_35,Ta_35,T_aestivum,Water,Water [Tf - T0],0.079344444,#N/A,#N/A,#N/A,#N/A
992,Ta_35,Ta_35,T_aestivum,Water,Water [Tf - T0],0.082777778,#N/A,#N/A,#N/A,#N/A
993,Ta_35,Ta_35,T_aestivum,Water,Water [Tf - T0],0.045611111,#N/A,#N/A,#N/A,#N/A
994,Ta_36,Ta_36,T_aestivum,Water,Water [Tf - T0],0.145766667,#N/A,#N/A,#N/A,#N/A
995,Ta_36,Ta_36,T_aestivum,Water,Water [Tf - T0],0.113222222,#N/A,#N/A,#N/A,#N/A
996,Ta_36,Ta_36,T_aestivum,Water,Water [Tf - T0],0.094555556,#N/A,#N/A,#N/A,#N/A
997,Ta_37,Ta_37,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
998,Ta_37,Ta_37,T_aestivum,Water,Water [Tf - T0],0,#N/A,#N/A,#N/A,#N/A
999,Ta_37,Ta_37,T_aestivum,Water,Water [Tf - T0],0.022344444,#N/A,#N/A,#N/A,#N/A
1003,Ta_38,Ta_38,T_aestivum,Water,Water [Tf - T0],0.095522222,#N/A,#N/A,#N/A,#N/A
1004,Ta_38,Ta_38,T_aestivum,Water,Water [Tf - T0],0.036911111,#N/A,#N/A,#N/A,#N/A
1005,Ta_38,Ta_38,T_aestivum,Water,Water [Tf - T0],0.116722222,#N/A,#N/A,#N/A,#N/A
1006,Ta_39,Ta_39,T_aestivum,Water,Water [Tf - T0],0.112777778,#N/A,#N/A,#N/A,#N/A
1007,Ta_39,Ta_39,T_aestivum,Water,Water [Tf - T0],0.081544444,#N/A,#N/A,#N/A,#N/A
