	Sample_Name	Value	Well	Strains	Strains2	Concentration	Concentration2	Carbon	Carbon2	Measurement_wavelength	Time3	Filename	Row	Row_num	Column	Expe	Media
6741	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1192	E6	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	6	Broth	PGB
6742	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1393	E6	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	6	Broth	PGB
6743	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.145	E6	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	6	Broth	PGB
6744	D. macrodidyma_375 uM_PGB + D.Glucose_Broth	0.1277	E6	F147	D. macrodidyma	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	6	Broth	PGB
6745	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1394	E7	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	7	Broth	PGB
6746	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1666	E7	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	7	Broth	PGB
6747	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1958	E7	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	7	Broth	PGB
6748	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1536	E7	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	7	Broth	PGB
6749	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1539	E8	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	8	Broth	PGB
6750	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1667	E8	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	8	Broth	PGB
6751	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1868	E8	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	8	Broth	PGB
6752	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1461	E8	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	8	Broth	PGB
6753	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1317	E9	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	9	Broth	PGB
6754	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1539	E9	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	9	Broth	PGB
6755	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.151	E9	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	9	Broth	PGB
6756	F. oxysporum_375 uM_PGB + D.Glucose_Broth	0.1695	E9	F212	F. oxysporum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	9	Broth	PGB
6757	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1495	E10	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	10	Broth	PGB
6758	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1694	E10	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	10	Broth	PGB
6759	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1605	E10	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	10	Broth	PGB
6760	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1761	E10	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	10	Broth	PGB
6761	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1509	E11	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	11	Broth	PGB
6762	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1648	E11	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	11	Broth	PGB
6763	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1458	E11	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	11	Broth	PGB
6764	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1786	E11	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	11	Broth	PGB
6765	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1602	E12	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	12	Broth	PGB
6766	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1831	E12	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	12	Broth	PGB
6767	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1827	E12	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	12	Broth	PGB
6768	D. nanum_375 uM_PGB + D.Glucose_Broth	0.1683	E12	F253	D. nanum	375	375 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	E	5	12	Broth	PGB
6769	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1499	F1	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	1	Broth	PGB
6770	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1584	F1	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	1	Broth	PGB
6771	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1572	F1	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	1	Broth	PGB
6772	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.15	F1	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	1	Broth	PGB
6773	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1517	F2	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	2	Broth	PGB
6774	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1525	F2	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	2	Broth	PGB
6775	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1506	F2	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	2	Broth	PGB
6776	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1641	F2	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	2	Broth	PGB
6777	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1378	F3	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	3	Broth	PGB
6778	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1471	F3	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	3	Broth	PGB
6779	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1557	F3	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	3	Broth	PGB
6780	P. cucumerina_93.75 uM_PGB + D.Glucose_Broth	0.1511	F3	F16	P. cucumerina	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	3	Broth	PGB
6781	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1225	F4	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	4	Broth	PGB
6782	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1298	F4	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	4	Broth	PGB
6783	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1652	F4	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	4	Broth	PGB
6784	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1303	F4	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	4	Broth	PGB
6785	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1193	F5	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	5	Broth	PGB
6786	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.127	F5	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	5	Broth	PGB
6787	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1371	F5	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	5	Broth	PGB
6788	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1305	F5	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	5	Broth	PGB
6789	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1209	F6	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	6	Broth	PGB
6790	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1293	F6	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	6	Broth	PGB
6791	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1348	F6	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	6	Broth	PGB
6792	D. macrodidyma_93.75 uM_PGB + D.Glucose_Broth	0.1271	F6	F147	D. macrodidyma	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	6	Broth	PGB
6793	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1228	F7	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	7	Broth	PGB
6794	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1512	F7	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	7	Broth	PGB
6795	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1573	F7	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	7	Broth	PGB
6796	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1569	F7	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	7	Broth	PGB
6797	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1237	F8	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	8	Broth	PGB
6798	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1417	F8	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	8	Broth	PGB
6799	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1576	F8	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	8	Broth	PGB
6800	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1453	F8	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	8	Broth	PGB
6801	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1251	F9	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	9	Broth	PGB
6802	F. oxysporum_93.75 uM_PGB + D.Glucose_Broth	0.1767	F9	F212	F. oxysporum	93.75	93.75 mM	Glucose	PGB + D.Glucose	600	17	cytotoxic-05-06-2023.xlsx	F	6	9	Broth	PGB
