ID;Expe;Condition;Time;Microbe;Plotting_3OMG;Plotting_Glucose;Conc_3OMG;Conc_Glucose;Rep;Root_Length;Comment;Area_Fungi
;Plant;C11;D14;MF;NO;YES;0;7.5;22;49.428;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;23;57.495;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;24;48.141;;NA
;Plant;C11;D14;MF;NO;YES;0;7.5;25;56.233;;NA
;Plant;C12;D14;MF;NO;NO;0;0;1;49.816;;NA
;Plant;C12;D14;MF;NO;NO;0;0;2;41.13;;NA
;Plant;C12;D14;MF;NO;NO;0;0;3;45.21;;NA
;Plant;C12;D14;MF;NO;NO;0;0;4;46.924;;NA
;Plant;C12;D14;MF;NO;NO;0;0;5;39.746;;NA
;Plant;C12;D14;MF;NO;NO;0;0;6;43.426;;NA
;Plant;C12;D14;MF;NO;NO;0;0;7;39.452;;NA
;Plant;C12;D14;MF;NO;NO;0;0;8;44.616;;NA
;Plant;C12;D14;MF;NO;NO;0;0;9;44.801;;NA
;Plant;C12;D14;MF;NO;NO;0;0;10;52.259;;NA
;Plant;C12;D14;MF;NO;NO;0;0;11;48.624;;NA
;Plant;C12;D14;MF;NO;NO;0;0;12;49.652;;NA
;Plant;C12;D14;MF;NO;NO;0;0;13;49.135;;NA
;Plant;C12;D14;MF;NO;NO;0;0;14;47.486;;NA
;Plant;C12;D14;MF;NO;NO;0;0;15;43.965;;NA
;Plant;C12;D14;MF;NO;NO;0;0;16;38.257;;NA
;Plant;C12;D14;MF;NO;NO;0;0;17;54.264;;NA
;Plant;C12;D14;MF;NO;NO;0;0;18;48.271;;NA
;Plant;C12;D14;MF;NO;NO;0;0;19;42.421;;NA
;Plant;C12;D14;MF;NO;NO;0;0;20;51.379;;NA
;Plant;C12;D14;MF;NO;NO;0;0;21;51.531;;NA
;Plant;C12;D14;MF;NO;NO;0;0;22;46.837;;NA
;Plant;C12;D14;MF;NO;NO;0;0;23;48.502;;NA
;Plant;C12;D14;MF;NO;NO;0;0;24;53.058;;NA
;Plant;C12;D14;MF;NO;NO;0;0;25;49.4;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;1;25.915;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;2;26.899;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;3;29.138;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;4;21.733;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;5;22.83;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;6;8.951;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;7;35.943;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;8;14.984;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;9;21.691;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;10;16.595;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;11;31.586;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;12;32.75;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;13;18.759;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;14;22.729;;NA
;Plant;C1;D14;F16;YES;YES;7.5;7.5;15;24.314;;NA
