Feature ID	Taxon	Confidence
45473ed10b7c5f439abc3f4c9697184b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Ophiostomatales;f__Ophiostomataceae;g__Sporothrix;s__Sporothrix_stylites	0.9989748376374052
47f51d5c3316a46c74837bba7a25e5f5	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_sp	0.9200374419636184
e25d38ccc483a98a14caa97ce35b9731	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudogymnoascus;s__Pseudogymnoascus_sp	0.9168504657441819
96f18a1dd1d40b80e25371bb4af7082b	k__Fungi	0.9999999999999992
b1867809d8f6773abc0f0ce006c319b2	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7653619331940827
bdf490e7f47f06d5dc9b7d03c9ad7424	k__Fungi	1.0000000000000033
43b315e5e06368044ceff070804fc00c	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces;s__Talaromyces_resedanus	0.9959861868437976
948dde4acc64d84baa7605a11c17ac1f	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.7563624623823175
bb309c452769f1cd27c3fa599cbf833a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera_adusta	0.9999977617830674
84c5d8df42623d6304cdba7b43044930	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_benthicum	0.968279821378192
c78790a13f04b8500095b56b66982c60	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	0.7169511194678733
d2a3e043a5a5a3e15b3afa0a83692573	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomycetaceae_gen_Incertae_sedis;s__Debaryomycetaceae_sp	0.9994641363516747
27d20a491026f31899ea1cf1f6a007d6	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Meliniomyces;s__Meliniomyces_sp	0.99999699321704
0adb7e6eaf3825370c1fa346c12cde93	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__Saitozyma_podzolica	0.9879759479608159
b507c3d167e53464b29bdee16a7ef991	k__Fungi;p__Basidiomycota;c__Dacrymycetes;o__Dacrymycetales;f__Dacrymycetaceae;g__Dacrymycetaceae_gen_Incertae_sedis;s__Dacrymycetaceae_sp	0.9055669357355463
843dcc3e3d63f283963204b419b17123	k__Fungi	0.9999999999999898
