"Plate";"Plate_Well";"Well";"Condition";"475nm/510nm";"600nm";"row";"col";"borders";"mad_475nm_510nm";"median_475nm_510nm";"TH_low";"TH_high";"adj475nm/510nm";"Interest"
66;"66_F10";"F10";"B329_LIKE+F16";792;0.1238;"F";"10";"n";157.8969;937.5;NA;NA;0.8448;"No"
66;"66_F11";"F11";"B329_LIKE+F16";934;0.1328;"F";"11";"n";157.8969;937.5;NA;NA;0.996266666666667;"No"
66;"66_F2";"F2";"B329_LIKE+F16";812;0.1253;"F";"2";"n";157.8969;937.5;NA;NA;0.866133333333333;"No"
66;"66_F3";"F3";"B329_LIKE+F16";788;0.1256;"F";"3";"n";157.8969;937.5;NA;NA;0.840533333333333;"No"
66;"66_F4";"F4";"B329_LIKE+F16";804;0.1278;"F";"4";"n";157.8969;937.5;NA;NA;0.8576;"No"
66;"66_F5";"F5";"B329_LIKE+F16";1092;0.141;"F";"5";"n";157.8969;937.5;NA;NA;1.1648;"No"
66;"66_F6";"F6";"B329_LIKE+F16";958;0.1406;"F";"6";"n";157.8969;937.5;NA;NA;1.02186666666667;"No"
66;"66_F7";"F7";"B329_LIKE+F16";775;0.1248;"F";"7";"n";157.8969;937.5;NA;NA;0.826666666666667;"No"
66;"66_F8";"F8";"B329_LIKE+F16";813;0.1244;"F";"8";"n";157.8969;937.5;NA;NA;0.8672;"No"
66;"66_F9";"F9";"B329_LIKE+F16";833;0.1248;"F";"9";"n";157.8969;937.5;NA;NA;0.888533333333333;"No"
66;"66_G10";"G10";"B329_LIKE+F16";956;0.1524;"G";"10";"n";157.8969;937.5;NA;NA;1.01973333333333;"No"
66;"66_G11";"G11";"B329_LIKE+F16";1003;0.1556;"G";"11";"n";157.8969;937.5;NA;NA;1.06986666666667;"No"
66;"66_G2";"G2";"B329_LIKE+F16";1055;0.1779;"G";"2";"n";157.8969;937.5;NA;NA;1.12533333333333;"No"
66;"66_G3";"G3";"B329_LIKE+F16";876;0.1392;"G";"3";"n";157.8969;937.5;NA;NA;0.9344;"No"
66;"66_G4";"G4";"B329_LIKE+F16";1052;0.1732;"G";"4";"n";157.8969;937.5;NA;NA;1.12213333333333;"No"
66;"66_G5";"G5";"B329_LIKE+F16";1067;0.1587;"G";"5";"n";157.8969;937.5;NA;NA;1.13813333333333;"No"
66;"66_G6";"G6";"B329_LIKE+F16";1043;0.1751;"G";"6";"n";157.8969;937.5;NA;NA;1.11253333333333;"No"
66;"66_G7";"G7";"B329_LIKE+F16";1011;0.1616;"G";"7";"n";157.8969;937.5;NA;NA;1.0784;"No"
66;"66_G8";"G8";"B329_LIKE+F16";992;0.1577;"G";"8";"n";157.8969;937.5;NA;NA;1.05813333333333;"No"
66;"66_G9";"G9";"B329_LIKE+F16";951;0.1487;"G";"9";"n";157.8969;937.5;NA;NA;1.0144;"No"
67;"67_B10";"B10";"B329_LIKE+F16";820;0.1322;"B";"10";"n";100.8168;868;NA;NA;0.944700460829493;"No"
67;"67_B11";"B11";"B329_LIKE+F16";831;0.1474;"B";"11";"n";100.8168;868;NA;NA;0.957373271889401;"No"
67;"67_B2";"B2";"B329_LIKE+F16";859;0.1437;"B";"2";"n";100.8168;868;NA;NA;0.98963133640553;"No"
67;"67_B3";"B3";"B329_LIKE+F16";950;0.1499;"B";"3";"n";100.8168;868;NA;NA;1.09447004608295;"No"
67;"67_B4";"B4";"B329_LIKE+F16";827;0.1442;"B";"4";"n";100.8168;868;NA;NA;0.952764976958525;"No"
67;"67_B5";"B5";"B329_LIKE+F16";943;0.1392;"B";"5";"n";100.8168;868;NA;NA;1.08640552995392;"No"
67;"67_B6";"B6";"B329_LIKE+F16";1258;0.1667;"B";"6";"n";100.8168;868;NA;NA;1.44930875576037;"No"
67;"67_B7";"B7";"B329_LIKE+F16";813;0.1389;"B";"7";"n";100.8168;868;NA;NA;0.936635944700461;"No"
67;"67_B8";"B8";"B329_LIKE+F16";891;0.1469;"B";"8";"n";100.8168;868;NA;NA;1.02649769585253;"No"
67;"67_B9";"B9";"B329_LIKE+F16";846;0.1346;"B";"9";"n";100.8168;868;NA;NA;0.974654377880184;"No"
67;"67_C10";"C10";"B329_LIKE+F16";836;0.1432;"C";"10";"n";100.8168;868;NA;NA;0.963133640552995;"No"
67;"67_C11";"C11";"B329_LIKE+F16";850;0.1458;"C";"11";"n";100.8168;868;NA;NA;0.97926267281106;"No"
67;"67_C2";"C2";"B329_LIKE+F16";751;0.1258;"C";"2";"n";100.8168;868;NA;NA;0.865207373271889;"No"
67;"67_C3";"C3";"B329_LIKE+F16";840;0.1347;"C";"3";"n";100.8168;868;NA;NA;0.967741935483871;"No"
67;"67_C4";"C4";"B329_LIKE+F16";752;0.1243;"C";"4";"n";100.8168;868;NA;NA;0.866359447004608;"No"
67;"67_C5";"C5";"B329_LIKE+F16";813;0.1336;"C";"5";"n";100.8168;868;NA;NA;0.936635944700461;"No"
67;"67_C6";"C6";"B329_LIKE+F16";856;0.1308;"C";"6";"n";100.8168;868;NA;NA;0.986175115207373;"No"
67;"67_C7";"C7";"B329_LIKE+F16";821;0.1363;"C";"7";"n";100.8168;868;NA;NA;0.945852534562212;"No"
67;"67_C8";"C8";"B329_LIKE+F16";947;0.1462;"C";"8";"n";100.8168;868;NA;NA;1.09101382488479;"No"
67;"67_C9";"C9";"B329_LIKE+F16";931;0.1846;"C";"9";"n";100.8168;868;NA;NA;1.07258064516129;"No"
67;"67_D10";"D10";"B329_LIKE+F16";1044;0.1238;"D";"10";"n";100.8168;868;NA;NA;1.20276497695853;"No"
67;"67_D11";"D11";"B329_LIKE+F16";832;0.1352;"D";"11";"n";100.8168;868;NA;NA;0.95852534562212;"No"
67;"67_D2";"D2";"B329_LIKE+F16";776;0.1303;"D";"2";"n";100.8168;868;NA;NA;0.894009216589862;"No"
67;"67_D3";"D3";"B329_LIKE+F16";787;0.1293;"D";"3";"n";100.8168;868;NA;NA;0.90668202764977;"No"
67;"67_D4";"D4";"B329_LIKE+F16";764;0.1272;"D";"4";"n";100.8168;868;NA;NA;0.880184331797235;"No"
67;"67_D5";"D5";"B329_LIKE+F16";1033;0.1566;"D";"5";"n";100.8168;868;NA;NA;1.19009216589862;"No"
67;"67_D6";"D6";"B329_LIKE+F16";1094;0.1634;"D";"6";"n";100.8168;868;NA;NA;1.26036866359447;"No"
67;"67_D7";"D7";"B329_LIKE+F16";916;0.1596;"D";"7";"n";100.8168;868;NA;NA;1.05529953917051;"No"
67;"67_D8";"D8";"B329_LIKE+F16";840;0.1352;"D";"8";"n";100.8168;868;NA;NA;0.967741935483871;"No"
67;"67_D9";"D9";"B329_LIKE+F16";881;0.1395;"D";"9";"n";100.8168;868;NA;NA;1.01497695852535;"No"
67;"67_E10";"E10";"B329_LIKE+F16";789;0.1319;"E";"10";"n";100.8168;868;NA;NA;0.908986175115207;"No"
67;"67_E11";"E11";"B329_LIKE+F16";804;0.1363;"E";"11";"n";100.8168;868;NA;NA;0.926267281105991;"No"
67;"67_E2";"E2";"B329_LIKE+F16";771;0.1317;"E";"2";"n";100.8168;868;NA;NA;0.888248847926267;"No"
67;"67_E3";"E3";"B329_LIKE+F16";732;0.1173;"E";"3";"n";100.8168;868;NA;NA;0.84331797235023;"No"
67;"67_E4";"E4";"B329_LIKE+F16";783;0.1251;"E";"4";"n";100.8168;868;NA;NA;0.902073732718894;"No"
67;"67_E5";"E5";"B329_LIKE+F16";888;0.1427;"E";"5";"n";100.8168;868;NA;NA;1.02304147465438;"No"
67;"67_E6";"E6";"B329_LIKE+F16";805;0.1336;"E";"6";"n";100.8168;868;NA;NA;0.92741935483871;"No"
67;"67_E7";"E7";"B329_LIKE+F16";855;0.1486;"E";"7";"n";100.8168;868;NA;NA;0.985023041474654;"No"
67;"67_E8";"E8";"B329_LIKE+F16";816;0.1326;"E";"8";"n";100.8168;868;NA;NA;0.940092165898618;"No"
67;"67_E9";"E9";"B329_LIKE+F16";990;0.1508;"E";"9";"n";100.8168;868;NA;NA;1.1405529953917;"No"
67;"67_F10";"F10";"B329_LIKE+F16";837;0.1353;"F";"10";"n";100.8168;868;NA;NA;0.964285714285714;"No"
67;"67_F11";"F11";"B329_LIKE+F16";887;0.1482;"F";"11";"n";100.8168;868;NA;NA;1.02188940092166;"No"
67;"67_F2";"F2";"B329_LIKE+F16";768;0.1307;"F";"2";"n";100.8168;868;NA;NA;0.884792626728111;"No"
67;"67_F3";"F3";"B329_LIKE+F16";692;0.1005;"F";"3";"n";100.8168;868;NA;NA;0.797235023041475;"No"
67;"67_F4";"F4";"B329_LIKE+F16";767;0.1237;"F";"4";"n";100.8168;868;NA;NA;0.883640552995392;"No"
67;"67_F5";"F5";"B329_LIKE+F16";880;0.1403;"F";"5";"n";100.8168;868;NA;NA;1.01382488479263;"No"
67;"67_F6";"F6";"B329_LIKE+F16";768;0.1268;"F";"6";"n";100.8168;868;NA;NA;0.884792626728111;"No"
67;"67_F7";"F7";"B329_LIKE+F16";846;0.1428;"F";"7";"n";100.8168;868;NA;NA;0.974654377880184;"No"
67;"67_F8";"F8";"B329_LIKE+F16";917;0.1582;"F";"8";"n";100.8168;868;NA;NA;1.05645161290323;"No"
67;"67_F9";"F9";"B329_LIKE+F16";868;0.139;"F";"9";"n";100.8168;868;NA;NA;1;"No"
67;"67_G10";"G10";"B329_LIKE+F16";1007;0.19;"G";"10";"n";100.8168;868;NA;NA;1.16013824884793;"No"
67;"67_G11";"G11";"B329_LIKE+F16";1644;0.2128;"G";"11";"n";100.8168;868;NA;NA;1.89400921658986;"No"
67;"67_G2";"G2";"B329_LIKE+F16";984;0.1517;"G";"2";"n";100.8168;868;NA;NA;1.13364055299539;"No"
67;"67_G3";"G3";"B329_LIKE+F16";877;0.1473;"G";"3";"n";100.8168;868;NA;NA;1.01036866359447;"No"
67;"67_G4";"G4";"B329_LIKE+F16";884;0.1472;"G";"4";"n";100.8168;868;NA;NA;1.0184331797235;"No"
67;"67_G5";"G5";"B329_LIKE+F16";921;0.1539;"G";"5";"n";100.8168;868;NA;NA;1.0610599078341;"No"
67;"67_G6";"G6";"B329_LIKE+F16";934;0.1657;"G";"6";"n";100.8168;868;NA;NA;1.07603686635945;"No"
67;"67_G7";"G7";"B329_LIKE+F16";1098;0.1756;"G";"7";"n";100.8168;868;NA;NA;1.26497695852535;"No"
67;"67_G8";"G8";"B329_LIKE+F16";1105;0.1904;"G";"8";"n";100.8168;868;NA;NA;1.27304147465438;"No"
67;"67_G9";"G9";"B329_LIKE+F16";1016;0.1731;"G";"9";"n";100.8168;868;NA;NA;1.1705069124424;"No"
68;"68_B10";"B10";"B329_LIKE+F16";801;0.1266;"B";"10";"n";93.4038;848;NA;NA;0.944575471698113;"No"
68;"68_B11";"B11";"B329_LIKE+F16";817;0.1254;"B";"11";"n";93.4038;848;NA;NA;0.963443396226415;"No"
68;"68_B2";"B2";"B329_LIKE+F16";784;0.1354;"B";"2";"n";93.4038;848;NA;NA;0.924528301886792;"No"
68;"68_B3";"B3";"B329_LIKE+F16";768;0.1288;"B";"3";"n";93.4038;848;NA;NA;0.905660377358491;"No"
68;"68_B4";"B4";"B329_LIKE+F16";751;0.1317;"B";"4";"n";93.4038;848;NA;NA;0.88561320754717;"No"
68;"68_B5";"B5";"B329_LIKE+F16";789;0.1299;"B";"5";"n";93.4038;848;NA;NA;0.930424528301887;"No"
68;"68_B6";"B6";"B329_LIKE+F16";773;0.1253;"B";"6";"n";93.4038;848;NA;NA;0.911556603773585;"No"
68;"68_B7";"B7";"B329_LIKE+F16";828;0.129;"B";"7";"n";93.4038;848;NA;NA;0.976415094339623;"No"
68;"68_B9";"B9";"B329_LIKE+F16";812;0.1321;"B";"9";"n";93.4038;848;NA;NA;0.957547169811321;"No"
68;"68_C10";"C10";"B329_LIKE+F16";845;0.1366;"C";"10";"n";93.4038;848;NA;NA;0.996462264150943;"No"
68;"68_C11";"C11";"B329_LIKE+F16";1199;0.1491;"C";"11";"n";93.4038;848;NA;NA;1.41391509433962;"No"
68;"68_C2";"C2";"B329_LIKE+F16";1159;0.1905;"C";"2";"n";93.4038;848;NA;NA;1.36674528301887;"No"
68;"68_C3";"C3";"B329_LIKE+F16";885;0.1726;"C";"3";"n";93.4038;848;NA;NA;1.0436320754717;"No"
68;"68_C4";"C4";"B329_LIKE+F16";802;0.1358;"C";"4";"n";93.4038;848;NA;NA;0.945754716981132;"No"
68;"68_C5";"C5";"B329_LIKE+F16";797;0.1352;"C";"5";"n";93.4038;848;NA;NA;0.939858490566038;"No"
68;"68_C6";"C6";"B329_LIKE+F16";763;0.1261;"C";"6";"n";93.4038;848;NA;NA;0.899764150943396;"No"
68;"68_C7";"C7";"B329_LIKE+F16";1096;0.1611;"C";"7";"n";93.4038;848;NA;NA;1.29245283018868;"No"
68;"68_C8";"C8";"B329_LIKE+F16";812;0.1349;"C";"8";"n";93.4038;848;NA;NA;0.957547169811321;"No"
68;"68_C9";"C9";"B329_LIKE+F16";781;0.1328;"C";"9";"n";93.4038;848;NA;NA;0.920990566037736;"No"
68;"68_D10";"D10";"B329_LIKE+F16";762;0.129;"D";"10";"n";93.4038;848;NA;NA;0.898584905660377;"No"
68;"68_D11";"D11";"B329_LIKE+F16";772;0.1277;"D";"11";"n";93.4038;848;NA;NA;0.910377358490566;"No"
68;"68_D2";"D2";"B329_LIKE+F16";832;0.1406;"D";"2";"n";93.4038;848;NA;NA;0.981132075471698;"No"
68;"68_D3";"D3";"B329_LIKE+F16";784;0.1281;"D";"3";"n";93.4038;848;NA;NA;0.924528301886792;"No"
68;"68_D4";"D4";"B329_LIKE+F16";784;0.1368;"D";"4";"n";93.4038;848;NA;NA;0.924528301886792;"No"
68;"68_D5";"D5";"B329_LIKE+F16";910;0.14;"D";"5";"n";93.4038;848;NA;NA;1.07311320754717;"No"
68;"68_D6";"D6";"B329_LIKE+F16";923;0.1415;"D";"6";"n";93.4038;848;NA;NA;1.08844339622642;"No"
68;"68_D7";"D7";"B329_LIKE+F16";903;0.1313;"D";"7";"n";93.4038;848;NA;NA;1.06485849056604;"No"
68;"68_D8";"D8";"B329_LIKE+F16";822;0.1238;"D";"8";"n";93.4038;848;NA;NA;0.969339622641509;"No"
68;"68_D9";"D9";"B329_LIKE+F16";803;0.1281;"D";"9";"n";93.4038;848;NA;NA;0.946933962264151;"No"
68;"68_E10";"E10";"B329_LIKE+F16";946;0.1449;"E";"10";"n";93.4038;848;NA;NA;1.11556603773585;"No"
68;"68_E11";"E11";"B329_LIKE+F16";826;0.1347;"E";"11";"n";93.4038;848;NA;NA;0.974056603773585;"No"
68;"68_E2";"E2";"B329_LIKE+F16";1288;0.2106;"E";"2";"n";93.4038;848;NA;NA;1.5188679245283;"No"
68;"68_E3";"E3";"B329_LIKE+F16";1165;0.2006;"E";"3";"n";93.4038;848;NA;NA;1.37382075471698;"No"
68;"68_E4";"E4";"B329_LIKE+F16";1162;0.1967;"E";"4";"n";93.4038;848;NA;NA;1.37028301886792;"No"
68;"68_E5";"E5";"B329_LIKE+F16";1179;0.2398;"E";"5";"n";93.4038;848;NA;NA;1.39033018867925;"No"
68;"68_E6";"E6";"B329_LIKE+F16";1546;0.2237;"E";"6";"n";93.4038;848;NA;NA;1.82311320754717;"No"
68;"68_E7";"E7";"B329_LIKE+F16";1200;0.1859;"E";"7";"n";93.4038;848;NA;NA;1.41509433962264;"No"
68;"68_E8";"E8";"B329_LIKE+F16";882;0.1392;"E";"8";"n";93.4038;848;NA;NA;1.04009433962264;"No"
68;"68_E9";"E9";"B329_LIKE+F16";861;0.1357;"E";"9";"n";93.4038;848;NA;NA;1.01533018867925;"No"
68;"68_F10";"F10";"B329_LIKE+F16";793;0.1305;"F";"10";"n";93.4038;848;NA;NA;0.935141509433962;"No"
68;"68_F11";"F11";"B329_LIKE+F16";797;0.1284;"F";"11";"n";93.4038;848;NA;NA;0.939858490566038;"No"
68;"68_F2";"F2";"B329_LIKE+F16";840;0.1398;"F";"2";"n";93.4038;848;NA;NA;0.990566037735849;"No"
68;"68_F3";"F3";"B329_LIKE+F16";756;0.1361;"F";"3";"n";93.4038;848;NA;NA;0.891509433962264;"No"
68;"68_F4";"F4";"B329_LIKE+F16";839;0.1331;"F";"4";"n";93.4038;848;NA;NA;0.98938679245283;"No"
68;"68_F5";"F5";"B329_LIKE+F16";851;0.1285;"F";"5";"n";93.4038;848;NA;NA;1.00353773584906;"No"
68;"68_F6";"F6";"B329_LIKE+F16";823;0.1323;"F";"6";"n";93.4038;848;NA;NA;0.970518867924528;"No"
68;"68_F7";"F7";"B329_LIKE+F16";832;0.1267;"F";"7";"n";93.4038;848;NA;NA;0.981132075471698;"No"
68;"68_F8";"F8";"B329_LIKE+F16";850;0.1288;"F";"8";"n";93.4038;848;NA;NA;1.00235849056604;"No"
68;"68_F9";"F9";"B329_LIKE+F16";756;0.1513;"F";"9";"n";93.4038;848;NA;NA;0.891509433962264;"No"
68;"68_G10";"G10";"B329_LIKE+F16";862;0.1409;"G";"10";"n";93.4038;848;NA;NA;1.01650943396226;"No"
68;"68_G11";"G11";"B329_LIKE+F16";971;0.1546;"G";"11";"n";93.4038;848;NA;NA;1.14504716981132;"No"
68;"68_G2";"G2";"B329_LIKE+F16";827;0.1292;"G";"2";"n";93.4038;848;NA;NA;0.975235849056604;"No"
68;"68_G3";"G3";"B329_LIKE+F16";616;0.1033;"G";"3";"n";93.4038;848;NA;NA;0.726415094339623;"No"
68;"68_G4";"G4";"B329_LIKE+F16";867;0.1422;"G";"4";"n";93.4038;848;NA;NA;1.02240566037736;"No"
68;"68_G5";"G5";"B329_LIKE+F16";883;0.1457;"G";"5";"n";93.4038;848;NA;NA;1.04127358490566;"No"
68;"68_G6";"G6";"B329_LIKE+F16";914;0.1472;"G";"6";"n";93.4038;848;NA;NA;1.07783018867925;"No"
68;"68_G7";"G7";"B329_LIKE+F16";845;0.1382;"G";"7";"n";93.4038;848;NA;NA;0.996462264150943;"No"
68;"68_G8";"G8";"B329_LIKE+F16";764;0.1616;"G";"8";"n";93.4038;848;NA;NA;0.900943396226415;"No"
68;"68_G9";"G9";"B329_LIKE+F16";825;0.1432;"G";"9";"n";93.4038;848;NA;NA;0.972877358490566;"No"
69;"69_B10";"B10";"B329_LIKE+F16";788;0.1305;"B";"10";"n";167.5338;952.5;NA;NA;0.827296587926509;"No"
69;"69_B11";"B11";"B329_LIKE+F16";837;0.1389;"B";"11";"n";167.5338;952.5;NA;NA;0.878740157480315;"No"
69;"69_B2";"B2";"B329_LIKE+F16";861;0.1514;"B";"2";"n";167.5338;952.5;NA;NA;0.903937007874016;"No"
69;"69_B3";"B3";"B329_LIKE+F16";1061;0.1476;"B";"3";"n";167.5338;952.5;NA;NA;1.11391076115486;"No"
69;"69_B4";"B4";"B329_LIKE+F16";952;0.1536;"B";"4";"n";167.5338;952.5;NA;NA;0.999475065616798;"No"
69;"69_B5";"B5";"B329_LIKE+F16";868;0.1323;"B";"5";"n";167.5338;952.5;NA;NA;0.911286089238845;"No"
69;"69_B6";"B6";"B329_LIKE+F16";776;0.1243;"B";"6";"n";167.5338;952.5;NA;NA;0.814698162729659;"No"
69;"69_B7";"B7";"B329_LIKE+F16";924;0.1501;"B";"7";"n";167.5338;952.5;NA;NA;0.97007874015748;"No"
69;"69_B8";"B8";"B329_LIKE+F16";813;0.1291;"B";"8";"n";167.5338;952.5;NA;NA;0.853543307086614;"No"
69;"69_B9";"B9";"B329_LIKE+F16";838;0.1293;"B";"9";"n";167.5338;952.5;NA;NA;0.879790026246719;"No"
69;"69_C10";"C10";"B329_LIKE+F16";762;0.1277;"C";"10";"n";167.5338;952.5;NA;NA;0.8;"No"
69;"69_C11";"C11";"B329_LIKE+F16";784;0.1365;"C";"11";"n";167.5338;952.5;NA;NA;0.823097112860892;"No"
69;"69_C2";"C2";"B329_LIKE+F16";961;0.1673;"C";"2";"n";167.5338;952.5;NA;NA;1.00892388451444;"No"
69;"69_C3";"C3";"B329_LIKE+F16";880;0.1403;"C";"3";"n";167.5338;952.5;NA;NA;0.923884514435696;"No"
69;"69_C4";"C4";"B329_LIKE+F16";932;0.1536;"C";"4";"n";167.5338;952.5;NA;NA;0.978477690288714;"No"
69;"69_C5";"C5";"B329_LIKE+F16";962;0.1411;"C";"5";"n";167.5338;952.5;NA;NA;1.00997375328084;"No"
69;"69_C6";"C6";"B329_LIKE+F16";808;0.1315;"C";"6";"n";167.5338;952.5;NA;NA;0.848293963254593;"No"
69;"69_C7";"C7";"B329_LIKE+F16";765;0.1224;"C";"7";"n";167.5338;952.5;NA;NA;0.803149606299213;"No"
69;"69_C8";"C8";"B329_LIKE+F16";874;0.1317;"C";"8";"n";167.5338;952.5;NA;NA;0.91758530183727;"No"
69;"69_C9";"C9";"B329_LIKE+F16";761;0.1237;"C";"9";"n";167.5338;952.5;NA;NA;0.798950131233596;"No"
69;"69_D10";"D10";"B329_LIKE+F16";945;0.1448;"D";"10";"n";167.5338;952.5;NA;NA;0.992125984251969;"No"
69;"69_D11";"D11";"B329_LIKE+F16";1009;0.1502;"D";"11";"n";167.5338;952.5;NA;NA;1.05931758530184;"No"
69;"69_D2";"D2";"B329_LIKE+F16";793;0.1388;"D";"2";"n";167.5338;952.5;NA;NA;0.83254593175853;"No"
69;"69_D3";"D3";"B329_LIKE+F16";890;0.1492;"D";"3";"n";167.5338;952.5;NA;NA;0.934383202099738;"No"
69;"69_D4";"D4";"B329_LIKE+F16";928;0.1335;"D";"4";"n";167.5338;952.5;NA;NA;0.974278215223097;"No"
69;"69_D5";"D5";"B329_LIKE+F16";953;0.1358;"D";"5";"n";167.5338;952.5;NA;NA;1.0005249343832;"No"
69;"69_D6";"D6";"B329_LIKE+F16";1076;0.1473;"D";"6";"n";167.5338;952.5;NA;NA;1.12965879265092;"No"
69;"69_D7";"D7";"B329_LIKE+F16";922;0.1484;"D";"7";"n";167.5338;952.5;NA;NA;0.967979002624672;"No"
69;"69_D8";"D8";"B329_LIKE+F16";925;0.1417;"D";"8";"n";167.5338;952.5;NA;NA;0.971128608923885;"No"
69;"69_D9";"D9";"B329_LIKE+F16";979;0.1437;"D";"9";"n";167.5338;952.5;NA;NA;1.02782152230971;"No"
69;"69_E10";"E10";"B329_LIKE+F16";860;0.1414;"E";"10";"n";167.5338;952.5;NA;NA;0.902887139107612;"No"
69;"69_E11";"E11";"B329_LIKE+F16";977;0.1579;"E";"11";"n";167.5338;952.5;NA;NA;1.0257217847769;"No"
69;"69_E2";"E2";"B329_LIKE+F16";801;0.1372;"E";"2";"n";167.5338;952.5;NA;NA;0.840944881889764;"No"
69;"69_E3";"E3";"B329_LIKE+F16";777;0.14;"E";"3";"n";167.5338;952.5;NA;NA;0.815748031496063;"No"
69;"69_E4";"E4";"B329_LIKE+F16";800;0.134;"E";"4";"n";167.5338;952.5;NA;NA;0.83989501312336;"No"
69;"69_E5";"E5";"B329_LIKE+F16";888;0.1437;"E";"5";"n";167.5338;952.5;NA;NA;0.932283464566929;"No"
69;"69_E6";"E6";"B329_LIKE+F16";1007;0.1589;"E";"6";"n";167.5338;952.5;NA;NA;1.05721784776903;"No"
69;"69_E7";"E7";"B329_LIKE+F16";1097;0.1629;"E";"7";"n";167.5338;952.5;NA;NA;1.15170603674541;"No"
69;"69_E8";"E8";"B329_LIKE+F16";1039;0.1669;"E";"8";"n";167.5338;952.5;NA;NA;1.09081364829396;"No"
69;"69_E9";"E9";"B329_LIKE+F16";999;0.1495;"E";"9";"n";167.5338;952.5;NA;NA;1.0488188976378;"No"
69;"69_F10";"F10";"B329_LIKE+F16";831;0.1334;"F";"10";"n";167.5338;952.5;NA;NA;0.87244094488189;"No"
69;"69_F11";"F11";"B329_LIKE+F16";854;0.1384;"F";"11";"n";167.5338;952.5;NA;NA;0.896587926509186;"No"
69;"69_F2";"F2";"B329_LIKE+F16";1059;0.1706;"F";"2";"n";167.5338;952.5;NA;NA;1.11181102362205;"No"
69;"69_F3";"F3";"B329_LIKE+F16";1043;0.176;"F";"3";"n";167.5338;952.5;NA;NA;1.09501312335958;"No"
69;"69_F4";"F4";"B329_LIKE+F16";917;0.1472;"F";"4";"n";167.5338;952.5;NA;NA;0.962729658792651;"No"
69;"69_F5";"F5";"B329_LIKE+F16";1007;0.1552;"F";"5";"n";167.5338;952.5;NA;NA;1.05721784776903;"No"
69;"69_F6";"F6";"B329_LIKE+F16";1006;0.1581;"F";"6";"n";167.5338;952.5;NA;NA;1.05616797900262;"No"
69;"69_F7";"F7";"B329_LIKE+F16";981;0.1506;"F";"7";"n";167.5338;952.5;NA;NA;1.02992125984252;"No"
69;"69_F8";"F8";"B329_LIKE+F16";962;0.1393;"F";"8";"n";167.5338;952.5;NA;NA;1.00997375328084;"No"
69;"69_F9";"F9";"B329_LIKE+F16";1083;0.1426;"F";"9";"n";167.5338;952.5;NA;NA;1.13700787401575;"No"
69;"69_G10";"G10";"B329_LIKE+F16";1411;0.182;"G";"10";"n";167.5338;952.5;NA;NA;1.48136482939633;"No"
69;"69_G11";"G11";"B329_LIKE+F16";987;0.1764;"G";"11";"n";167.5338;952.5;NA;NA;1.03622047244094;"No"
69;"69_G2";"G2";"B329_LIKE+F16";773;0.1323;"G";"2";"n";167.5338;952.5;NA;NA;0.811548556430446;"No"
69;"69_G3";"G3";"B329_LIKE+F16";795;0.1245;"G";"3";"n";167.5338;952.5;NA;NA;0.834645669291339;"No"
69;"69_G4";"G4";"B329_LIKE+F16";828;0.1391;"G";"4";"n";167.5338;952.5;NA;NA;0.869291338582677;"No"
69;"69_G5";"G5";"B329_LIKE+F16";929;0.145;"G";"5";"n";167.5338;952.5;NA;NA;0.975328083989501;"No"
69;"69_G6";"G6";"B329_LIKE+F16";1084;0.1684;"G";"6";"n";167.5338;952.5;NA;NA;1.13805774278215;"No"
69;"69_G7";"G7";"B329_LIKE+F16";1180;0.186;"G";"7";"n";167.5338;952.5;NA;NA;1.23884514435696;"No"
69;"69_G8";"G8";"B329_LIKE+F16";1017;0.1687;"G";"8";"n";167.5338;952.5;NA;NA;1.06771653543307;"No"
69;"69_G9";"G9";"B329_LIKE+F16";1013;0.1592;"G";"9";"n";167.5338;952.5;NA;NA;1.06351706036745;"No"
70;"70_B10";"B10";"B329_LIKE+F16";813;0.1414;"B";"10";"n";108.2298;900.5;NA;NA;0.902831760133259;"No"
70;"70_B11";"B11";"B329_LIKE+F16";806;0.1308;"B";"11";"n";108.2298;900.5;NA;NA;0.89505830094392;"No"
70;"70_B2";"B2";"B329_LIKE+F16";840;0.1411;"B";"2";"n";108.2298;900.5;NA;NA;0.932815102720711;"No"
70;"70_B3";"B3";"B329_LIKE+F16";860;0.1403;"B";"3";"n";108.2298;900.5;NA;NA;0.955024986118823;"No"
70;"70_B4";"B4";"B329_LIKE+F16";867;0.1358;"B";"4";"n";108.2298;900.5;NA;NA;0.962798445308162;"No"
70;"70_B5";"B5";"B329_LIKE+F16";966;0.1393;"B";"5";"n";108.2298;900.5;NA;NA;1.07273736812882;"No"
70;"70_B6";"B6";"B329_LIKE+F16";845;0.1286;"B";"6";"n";108.2298;900.5;NA;NA;0.938367573570239;"No"
70;"70_B7";"B7";"B329_LIKE+F16";898;0.1283;"B";"7";"n";108.2298;900.5;NA;NA;0.997223764575236;"No"
70;"70_B8";"B8";"B329_LIKE+F16";781;0.1136;"B";"8";"n";108.2298;900.5;NA;NA;0.86729594669628;"No"
70;"70_B9";"B9";"B329_LIKE+F16";819;0.1275;"B";"9";"n";108.2298;900.5;NA;NA;0.909494725152693;"No"
70;"70_C10";"C10";"B329_LIKE+F16";805;0.1222;"C";"10";"n";108.2298;900.5;NA;NA;0.893947806774014;"No"
70;"70_C11";"C11";"B329_LIKE+F16";761;0.1281;"C";"11";"n";108.2298;900.5;NA;NA;0.845086063298168;"No"
