,Strain1,Strain2,Host,Media,Growth,OD600,Phylum,Class,Order,Phylum_alternative
787,Bn_17,Bn_17,B_napus,Water,Water [Tf - T0],0.233755556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
788,Bn_17,Bn_17,B_napus,Water,Water [Tf - T0],0.174344444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
789,Bn_17,Bn_17,B_napus,Water,Water [Tf - T0],0.147522222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
790,Bn_18,Bn_18,B_napus,Water,Water [Tf - T0],0.155,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
791,Bn_18,Bn_18,B_napus,Water,Water [Tf - T0],0.134033333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
792,Bn_18,Bn_18,B_napus,Water,Water [Tf - T0],0.152144444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
793,Bn_19,Bn_19,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
794,Bn_19,Bn_19,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
795,Bn_19,Bn_19,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
796,Bn_21,Bn_21,B_napus,Water,Water [Tf - T0],0.149455556,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
797,Bn_21,Bn_21,B_napus,Water,Water [Tf - T0],0.143488889,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
798,Bn_21,Bn_21,B_napus,Water,Water [Tf - T0],0.193877778,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
799,Bn_22,Bn_22,B_napus,Water,Water [Tf - T0],0.201677778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
800,Bn_22,Bn_22,B_napus,Water,Water [Tf - T0],0.188411111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
801,Bn_22,Bn_22,B_napus,Water,Water [Tf - T0],0.220588889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
802,Bn_24,Bn_24,B_napus,Water,Water [Tf - T0],0.211777778,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
803,Bn_24,Bn_24,B_napus,Water,Water [Tf - T0],0.209111111,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
804,Bn_24,Bn_24,B_napus,Water,Water [Tf - T0],0.199044444,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
805,Bn_25,Bn_25,B_napus,Water,Water [Tf - T0],0.1897,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
806,Bn_25,Bn_25,B_napus,Water,Water [Tf - T0],0.203011111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
807,Bn_25,Bn_25,B_napus,Water,Water [Tf - T0],0.221133333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
811,Bn_26,Bn_26,B_napus,Water,Water [Tf - T0],0.166022222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
812,Bn_26,Bn_26,B_napus,Water,Water [Tf - T0],0.121844444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
813,Bn_26,Bn_26,B_napus,Water,Water [Tf - T0],0.201877778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
814,Bn_27,Bn_27,B_napus,Water,Water [Tf - T0],0.035288889,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
815,Bn_27,Bn_27,B_napus,Water,Water [Tf - T0],0.1299,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
816,Bn_27,Bn_27,B_napus,Water,Water [Tf - T0],0.063455556,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
817,Bn_28,Bn_28,B_napus,Water,Water [Tf - T0],0.165144444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
818,Bn_28,Bn_28,B_napus,Water,Water [Tf - T0],0.127888889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
819,Bn_28,Bn_28,B_napus,Water,Water [Tf - T0],0.143922222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
820,Bn_29,Bn_29,B_napus,Water,Water [Tf - T0],0.225188889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
821,Bn_29,Bn_29,B_napus,Water,Water [Tf - T0],0.227266667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
822,Bn_29,Bn_29,B_napus,Water,Water [Tf - T0],0.262588889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
823,Bn_30,Bn_30,B_napus,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
824,Bn_30,Bn_30,B_napus,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
825,Bn_30,Bn_30,B_napus,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
826,Bn_31,Bn_31,B_napus,Water,Water [Tf - T0],0,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
827,Bn_31,Bn_31,B_napus,Water,Water [Tf - T0],0,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
828,Bn_31,Bn_31,B_napus,Water,Water [Tf - T0],0,Ascomycota,Leotiomycetes,Helotiales,Ascomycota
829,Bn_32,Bn_32,B_napus,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
830,Bn_32,Bn_32,B_napus,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
831,Bn_32,Bn_32,B_napus,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
832,Bn_33,Bn_33,B_napus,Water,Water [Tf - T0],0.1079,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
833,Bn_33,Bn_33,B_napus,Water,Water [Tf - T0],0.1009,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
834,Bn_33,Bn_33,B_napus,Water,Water [Tf - T0],0.226822222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
835,Bn_34,Bn_34,B_napus,Water,Water [Tf - T0],0.137422222,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
836,Bn_34,Bn_34,B_napus,Water,Water [Tf - T0],0.089177778,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
837,Bn_34,Bn_34,B_napus,Water,Water [Tf - T0],0.086422222,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
838,Bn_35,Bn_35,B_napus,Water,Water [Tf - T0],0.074255556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
839,Bn_35,Bn_35,B_napus,Water,Water [Tf - T0],0.075622222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
840,Bn_35,Bn_35,B_napus,Water,Water [Tf - T0],0.106666667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
841,Bn_37,Bn_37,B_napus,Water,Water [Tf - T0],0,NA,NA,NA,NA
842,Bn_37,Bn_37,B_napus,Water,Water [Tf - T0],0,NA,NA,NA,NA
843,Bn_37,Bn_37,B_napus,Water,Water [Tf - T0],0,NA,NA,NA,NA
844,Bn_38,Bn_38,B_napus,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
845,Bn_38,Bn_38,B_napus,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
846,Bn_38,Bn_38,B_napus,Water,Water [Tf - T0],0.224755556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
847,Bn_41,Bn_41,B_napus,Water,Water [Tf - T0],0.148888889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
848,Bn_41,Bn_41,B_napus,Water,Water [Tf - T0],0.1018,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
849,Bn_41,Bn_41,B_napus,Water,Water [Tf - T0],0.064255556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
850,Bn_43,Bn_43,B_napus,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
851,Bn_43,Bn_43,B_napus,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
852,Bn_43,Bn_43,B_napus,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
853,Bn_44,Bn_44,B_napus,Water,Water [Tf - T0],0.068466667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
854,Bn_44,Bn_44,B_napus,Water,Water [Tf - T0],0.111188889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
855,Bn_44,Bn_44,B_napus,Water,Water [Tf - T0],0.055677778,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
856,Bn_46,Bn_46,B_napus,Water,Water [Tf - T0],0.140944444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
857,Bn_46,Bn_46,B_napus,Water,Water [Tf - T0],0.1327,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
858,Bn_46,Bn_46,B_napus,Water,Water [Tf - T0],0.2494,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
859,Bn_47,Bn_47,B_napus,Water,Water [Tf - T0],0.156355556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
860,Bn_47,Bn_47,B_napus,Water,Water [Tf - T0],0.095644444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
861,Bn_47,Bn_47,B_napus,Water,Water [Tf - T0],0.071411111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
862,Bn_50,Bn_50,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
863,Bn_50,Bn_50,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
864,Bn_50,Bn_50,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
865,Bn_52,Bn_52,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
866,Bn_52,Bn_52,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
867,Bn_52,Bn_52,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
868,Bn_53,Bn_53,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
869,Bn_53,Bn_53,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
870,Bn_53,Bn_53,B_napus,Water,Water [Tf - T0],0.233488889,Mucoromycota,Mucoromycetes,Mucorales,Mucoromycota
871,Bn_54,Bn_54,B_napus,Water,Water [Tf - T0],0.213711111,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
872,Bn_54,Bn_54,B_napus,Water,Water [Tf - T0],0.160444444,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
873,Bn_54,Bn_54,B_napus,Water,Water [Tf - T0],0.133966667,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
874,Bn_56,Bn_56,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
875,Bn_56,Bn_56,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
876,Bn_56,Bn_56,B_napus,Water,Water [Tf - T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
877,Bn_57,Bn_57,B_napus,Water,Water [Tf - T0],0.050388889,NA,NA,NA,NA
878,Bn_57,Bn_57,B_napus,Water,Water [Tf - T0],0.040255556,NA,NA,NA,NA
879,Bn_57,Bn_57,B_napus,Water,Water [Tf - T0],0.041855556,NA,NA,NA,NA
880,Bn_59,Bn_59,B_napus,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
881,Bn_59,Bn_59,B_napus,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
882,Bn_59,Bn_59,B_napus,Water,Water [Tf - T0],0.097644444,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
883,Bn_60,Bn_60,B_napus,Water,Water [Tf - T0],0.181088889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
884,Bn_60,Bn_60,B_napus,Water,Water [Tf - T0],0.0308,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
885,Bn_60,Bn_60,B_napus,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
886,Bn_62,Bn_62,B_napus,Water,Water [Tf - T0],0.128822222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
887,Bn_62,Bn_62,B_napus,Water,Water [Tf - T0],0.113011111,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
888,Bn_62,Bn_62,B_napus,Water,Water [Tf - T0],0.150288889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
889,Bn_63,Bn_63,B_napus,Water,Water [Tf - T0],0,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
890,Bn_63,Bn_63,B_napus,Water,Water [Tf - T0],0,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
891,Bn_63,Bn_63,B_napus,Water,Water [Tf - T0],0,Ascomycota,Leotiomycetes,Thelebolales,Ascomycota
892,Bn_64,Bn_64,B_napus,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
893,Bn_64,Bn_64,B_napus,Water,Water [Tf - T0],0.0143,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
894,Bn_64,Bn_64,B_napus,Water,Water [Tf - T0],0.214922222,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
895,Bn_67,Bn_67,B_napus,Water,Water [Tf - T0],0.342333333,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
896,Bn_67,Bn_67,B_napus,Water,Water [Tf - T0],0.243655556,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
897,Bn_67,Bn_67,B_napus,Water,Water [Tf - T0],0.227288889,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
898,Bn_68,Bn_68,B_napus,Water,Water [Tf - T0],0.1886,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
899,Bn_68,Bn_68,B_napus,Water,Water [Tf - T0],0.179122222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
900,Bn_68,Bn_68,B_napus,Water,Water [Tf - T0],0.185366667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
901,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Water,Water [Tf - T0],0.213844444,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
902,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Water,Water [Tf - T0],0.176044444,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
903,F1,Verticillium_dahliae_MPI-CAGE-AT-0001,A_thaliana,Water,Water [Tf - T0],0.230677778,Ascomycota,Sordariomycetes,Glomerellales,Ascomycota
907,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Water,Water [Tf - T0],0.0598,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
908,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Water,Water [Tf - T0],0.060155556,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
909,F129,Chaetomium_sp._MPI-SDFR-AT-0129,A_thaliana,Water,Water [Tf - T0],0.112955556,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
910,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Water,Water [Tf - T0],0.204122222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
911,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Water,Water [Tf - T0],0.168922222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
912,F201,Fusarium_venenatum_MPI-CAGE-CH-0201,A_thaliana,Water,Water [Tf - T0],0.153744444,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
913,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Water,Water [Tf - T0],0.111677778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
914,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Water,Water [Tf - T0],0.162711111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
915,F212,Fusarium_oxysporum_MPI-CAGE-CH-0212,A_thaliana,Water,Water [Tf - T0],0.191711111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
916,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Water,Water [Tf - T0],0.226133333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
917,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Water,Water [Tf - T0],0.244866667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
918,F44,Fusarium_tricinctum_MPI-SDFR-AT-0044,A_thaliana,Water,Water [Tf - T0],0.272577778,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
919,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Water,Water [Tf - T0],0.047211111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
920,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Water,Water [Tf - T0],0.000411111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
921,F68,Fusarium_tricinctum_MPI-SDFR-AT-0068,A_thaliana,Water,Water [Tf - T0],0.002788889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
922,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Water,Water [Tf - T0],0.027266667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
923,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Water,Water [Tf - T0],0.0158,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
924,F72,Fusarium_sp._MPI-SDFR-AT-0072,A_thaliana,Water,Water [Tf - T0],0.017322222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
925,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Water,Water [Tf - T0],0.194011111,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
926,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Water,Water [Tf - T0],0.218955556,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
927,F7374,Truncatella_angustata_MPI-SDFR-AT-0073,A_thaliana,Water,Water [Tf - T0],0.223055556,Ascomycota,Sordariomycetes,Xylariales,Ascomycota
928,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
929,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Water,Water [Tf - T0],0,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
930,F83,Sordaria_sp._MPI-SDFR-AT-0083,A_thaliana,Water,Water [Tf - T0],0.011911111,Ascomycota,Sordariomycetes,Sordariales,Ascomycota
931,Fusarium,Fusarium,T_aestivum,Water,Water [Tf - T0],0.1924,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
932,Fusarium,Fusarium,T_aestivum,Water,Water [Tf - T0],0.116566667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
933,Fusarium,Fusarium,T_aestivum,Water,Water [Tf - T0],0.107255556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
934,Rhizoctonia,Rhizoctonia,B_napus,Water,Water [Tf - T0],0.013144444,Basidiomycota,Agaricomycetes,Cantharellales,Basidiomycota
935,Rhizoctonia,Rhizoctonia,B_napus,Water,Water [Tf - T0],0,Basidiomycota,Agaricomycetes,Cantharellales,Basidiomycota
936,Rhizoctonia,Rhizoctonia,B_napus,Water,Water [Tf - T0],0,Basidiomycota,Agaricomycetes,Cantharellales,Basidiomycota
937,Ta_10,Ta_10,T_aestivum,Water,Water [Tf - T0],0.066811111,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
938,Ta_10,Ta_10,T_aestivum,Water,Water [Tf - T0],0.1695,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
939,Ta_10,Ta_10,T_aestivum,Water,Water [Tf - T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
940,Ta_12,Ta_12,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
941,Ta_12,Ta_12,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
942,Ta_12,Ta_12,T_aestivum,Water,Water [Tf - T0],0.014388889,Ascomycota,Dothideomycetes,Pleosporales,Ascomycota
943,Ta_13,Ta_13,T_aestivum,Water,Water [Tf - T0],0.144722222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
944,Ta_13,Ta_13,T_aestivum,Water,Water [Tf - T0],0.169888889,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
945,Ta_13,Ta_13,T_aestivum,Water,Water [Tf - T0],0.123122222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
946,Ta_14,Ta_14,T_aestivum,Water,Water [Tf - T0],0.127711111,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
947,Ta_14,Ta_14,T_aestivum,Water,Water [Tf - T0],0.130233333,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
948,Ta_14,Ta_14,T_aestivum,Water,Water [Tf - T0],0.215555556,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
949,Ta_15,Ta_15,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
950,Ta_15,Ta_15,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
951,Ta_15,Ta_15,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Dothideomycetes,Cladosporiales,Ascomycota
952,Ta_16,Ta_16,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
953,Ta_16,Ta_16,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
954,Ta_16,Ta_16,T_aestivum,Water,Water [Tf - T0],0.011566667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
955,Ta_19,Ta_19,T_aestivum,Water,Water [Tf - T0],0.118655556,Ascomycota,Pezizomycotina,Eurotiomycetes,Ascomycota
956,Ta_19,Ta_19,T_aestivum,Water,Water [Tf - T0],0.074055556,Ascomycota,Pezizomycotina,Eurotiomycetes,Ascomycota
957,Ta_19,Ta_19,T_aestivum,Water,Water [Tf - T0],0.078988889,Ascomycota,Pezizomycotina,Eurotiomycetes,Ascomycota
958,Ta_20,Ta_20,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
959,Ta_20,Ta_20,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
960,Ta_20,Ta_20,T_aestivum,Water,Water [Tf - T0],0.004333333,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
961,Ta_22,Ta_22,T_aestivum,Water,Water [Tf - T0],0.021522222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
962,Ta_22,Ta_22,T_aestivum,Water,Water [Tf - T0],0.015855556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
963,Ta_22,Ta_22,T_aestivum,Water,Water [Tf - T0],0.033966667,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
964,Ta_23,Ta_23,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Pezizomycotina,Dothideomycetes,Ascomycota
965,Ta_23,Ta_23,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Pezizomycotina,Dothideomycetes,Ascomycota
966,Ta_23,Ta_23,T_aestivum,Water,Water [Tf - T0],0.005255556,Ascomycota,Pezizomycotina,Dothideomycetes,Ascomycota
967,Ta_25,Ta_25,T_aestivum,Water,Water [Tf - T0],0.152877778,Ascomycota,Pezizomycotina,Dothideomycetes,Ascomycota
968,Ta_25,Ta_25,T_aestivum,Water,Water [Tf - T0],0.1445,Ascomycota,Pezizomycotina,Dothideomycetes,Ascomycota
969,Ta_25,Ta_25,T_aestivum,Water,Water [Tf - T0],0.093988889,Ascomycota,Pezizomycotina,Dothideomycetes,Ascomycota
970,Ta_26,Ta_26,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
971,Ta_26,Ta_26,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
972,Ta_26,Ta_26,T_aestivum,Water,Water [Tf - T0],0.000255556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
973,Ta_27,Ta_27,T_aestivum,Water,Water [Tf - T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
974,Ta_27,Ta_27,T_aestivum,Water,Water [Tf - T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
975,Ta_27,Ta_27,T_aestivum,Water,Water [Tf - T0],0,Mucoromycota,Mortierellomycetes,Mortierellales,Mucoromycota
976,Ta_30,Ta_30,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
977,Ta_30,Ta_30,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
978,Ta_30,Ta_30,T_aestivum,Water,Water [Tf - T0],0.0823,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
979,Ta_31,Ta_31,T_aestivum,Water,Water [Tf - T0],0.182322222,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
980,Ta_31,Ta_31,T_aestivum,Water,Water [Tf - T0],0.153788889,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
981,Ta_31,Ta_31,T_aestivum,Water,Water [Tf - T0],0.132666667,Ascomycota,Sordariomycetes,Hypocreales,Ascomycota
982,Ta_32,Ta_32,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
983,Ta_32,Ta_32,T_aestivum,Water,Water [Tf - T0],0.002355556,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
984,Ta_32,Ta_32,T_aestivum,Water,Water [Tf - T0],0.004822222,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
985,Ta_33,Ta_33,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
986,Ta_33,Ta_33,T_aestivum,Water,Water [Tf - T0],0.0027,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
987,Ta_33,Ta_33,T_aestivum,Water,Water [Tf - T0],0.011344444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
988,Ta_34,Ta_34,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
989,Ta_34,Ta_34,T_aestivum,Water,Water [Tf - T0],0,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
990,Ta_34,Ta_34,T_aestivum,Water,Water [Tf - T0],0.055344444,Ascomycota,Eurotiomycetes,Eurotiales,Ascomycota
991,Ta_35,Ta_35,T_aestivum,Water,Water [Tf - T0],0.079344444,Ascomycota,Pezizomycotina,Dothideomycetes,Ascomycota
