	Expe	Plant	System	Bio_rep	Tech_Rep	Microbes	Treatment	Time	Element	Weight_length	Nb	Weight_length_Per_Plant
1707	Transcriptome	Arabidopsis_thaliana	Agar	R4	90	MF	3OMG	72h	Roots	2.829	1	2.829
1708	Transcriptome	Arabidopsis_thaliana	Agar	R4	96	MF	3OMG	72h	Roots	2.829	1	2.829
1709	Transcriptome	Arabidopsis_thaliana	Agar	R1	34	MF	3OMG	72h	Roots	2.832	1	2.832
1710	Transcriptome	Arabidopsis_thaliana	Agar	R2	82	MF	3OMG	72h	Roots	2.841	1	2.841
1711	Transcriptome	Arabidopsis_thaliana	Agar	R2	91	MF	3OMG	72h	Roots	2.841	1	2.841
1712	Transcriptome	Arabidopsis_thaliana	Agar	R4	42	MF	3OMG	72h	Roots	2.841	1	2.841
1713	Transcriptome	Arabidopsis_thaliana	Agar	R2	7	MF	3OMG	72h	Roots	2.842	1	2.842
1714	Transcriptome	Arabidopsis_thaliana	Agar	R1	40	MF	3OMG	72h	Roots	2.905	1	2.905
1715	Transcriptome	Arabidopsis_thaliana	Agar	R4	17	MF	3OMG	72h	Roots	2.907	1	2.907
1716	Transcriptome	Arabidopsis_thaliana	Agar	R1	4	MF	3OMG	72h	Roots	2.916	1	2.916
1717	Transcriptome	Arabidopsis_thaliana	Agar	R3	30	MF	3OMG	72h	Roots	2.916	1	2.916
1718	Transcriptome	Arabidopsis_thaliana	Agar	R4	58	MF	3OMG	72h	Roots	2.916	1	2.916
1719	Transcriptome	Arabidopsis_thaliana	Agar	R3	12	MF	3OMG	72h	Roots	2.959	1	2.959
1720	Transcriptome	Arabidopsis_thaliana	Agar	R2	3	MF	3OMG	72h	Roots	2.968	1	2.968
1721	Transcriptome	Arabidopsis_thaliana	Agar	R1	9	MF	3OMG	72h	Roots	2.982	1	2.982
1722	Transcriptome	Arabidopsis_thaliana	Agar	R4	60	MF	3OMG	72h	Roots	2.982	1	2.982
1723	Transcriptome	Arabidopsis_thaliana	Agar	R2	51	MF	3OMG	72h	Roots	2.994	1	2.994
1724	Transcriptome	Arabidopsis_thaliana	Agar	R1	57	MF	3OMG	72h	Roots	3	1	3
1725	Transcriptome	Arabidopsis_thaliana	Agar	R4	11	MF	3OMG	72h	Roots	3.015	1	3.015
1726	Transcriptome	Arabidopsis_thaliana	Agar	R3	100	MF	3OMG	72h	Roots	3.051	1	3.051
1727	Transcriptome	Arabidopsis_thaliana	Agar	R4	91	MF	3OMG	72h	Roots	3.07	1	3.07
1728	Transcriptome	Arabidopsis_thaliana	Agar	R1	14	MF	3OMG	72h	Roots	3.081	1	3.081
1729	Transcriptome	Arabidopsis_thaliana	Agar	R4	74	MF	3OMG	72h	Roots	3.081	1	3.081
1730	Transcriptome	Arabidopsis_thaliana	Agar	R4	93	MF	3OMG	72h	Roots	3.149	1	3.149
1731	Transcriptome	Arabidopsis_thaliana	Agar	R3	91	MF	3OMG	72h	Roots	3.158	1	3.158
1732	Transcriptome	Arabidopsis_thaliana	Agar	R4	51	MF	3OMG	72h	Roots	3.158	1	3.158
1733	Transcriptome	Arabidopsis_thaliana	Agar	R3	84	MF	3OMG	72h	Roots	3.159	1	3.159
1734	Transcriptome	Arabidopsis_thaliana	Agar	R4	10	MF	3OMG	72h	Roots	3.159	1	3.159
1735	Transcriptome	Arabidopsis_thaliana	Agar	R4	97	MF	3OMG	72h	Roots	3.169	1	3.169
1736	Transcriptome	Arabidopsis_thaliana	Agar	R4	33	MF	3OMG	72h	Roots	3.177	1	3.177
1737	Transcriptome	Arabidopsis_thaliana	Agar	R4	79	MF	3OMG	72h	Roots	3.177	1	3.177
1738	Transcriptome	Arabidopsis_thaliana	Agar	R4	86	MF	3OMG	72h	Roots	3.246	1	3.246
1739	Transcriptome	Arabidopsis_thaliana	Agar	R4	24	MF	3OMG	72h	Roots	3.303	1	3.303
1740	Transcriptome	Arabidopsis_thaliana	Agar	R4	36	MF	3OMG	72h	Roots	3.334	1	3.334
1741	Transcriptome	Arabidopsis_thaliana	Agar	R4	77	MF	3OMG	72h	Roots	3.34	1	3.34
1742	Transcriptome	Arabidopsis_thaliana	Agar	R2	56	MF	3OMG	72h	Roots	3.344	1	3.344
1743	Transcriptome	Arabidopsis_thaliana	Agar	R4	38	MF	3OMG	72h	Roots	3.422	1	3.422
1744	Transcriptome	Arabidopsis_thaliana	Agar	R4	28	MF	3OMG	72h	Roots	3.773	1	3.773
2145	Transcriptome	Arabidopsis_thaliana	Agar	R2	54	MF	Water	72h	Roots	1.058	1	1.058
2146	Transcriptome	Arabidopsis_thaliana	Agar	R1	76	MF	Water	72h	Roots	1.169	1	1.169
2147	Transcriptome	Arabidopsis_thaliana	Agar	R2	57	MF	Water	72h	Roots	1.234	1	1.234
2148	Transcriptome	Arabidopsis_thaliana	Agar	R2	5	MF	Water	72h	Roots	1.236	1	1.236
2149	Transcriptome	Arabidopsis_thaliana	Agar	R3	34	MF	Water	72h	Roots	1.247	1	1.247
2150	Transcriptome	Arabidopsis_thaliana	Agar	R2	59	MF	Water	72h	Roots	1.321	1	1.321
2151	Transcriptome	Arabidopsis_thaliana	Agar	R3	19	MF	Water	72h	Roots	1.326	1	1.326
2152	Transcriptome	Arabidopsis_thaliana	Agar	R1	49	MF	Water	72h	Roots	1.389	1	1.389
2153	Transcriptome	Arabidopsis_thaliana	Agar	R3	18	MF	Water	72h	Roots	1.399	1	1.399
2154	Transcriptome	Arabidopsis_thaliana	Agar	R2	47	MF	Water	72h	Roots	1.411	1	1.411
2155	Transcriptome	Arabidopsis_thaliana	Agar	R4	13	MF	Water	72h	Roots	1.42	1	1.42
2156	Transcriptome	Arabidopsis_thaliana	Agar	R1	4	MF	Water	72h	Roots	1.43	1	1.43
2157	Transcriptome	Arabidopsis_thaliana	Agar	R1	25	MF	Water	72h	Roots	1.437	1	1.437
2158	Transcriptome	Arabidopsis_thaliana	Agar	R1	46	MF	Water	72h	Roots	1.437	1	1.437
2159	Transcriptome	Arabidopsis_thaliana	Agar	R1	84	MF	Water	72h	Roots	1.44	1	1.44
2160	Transcriptome	Arabidopsis_thaliana	Agar	R2	49	MF	Water	72h	Roots	1.447	1	1.447
2161	Transcriptome	Arabidopsis_thaliana	Agar	R2	61	MF	Water	72h	Roots	1.447	1	1.447
2162	Transcriptome	Arabidopsis_thaliana	Agar	R3	54	MF	Water	72h	Roots	1.457	1	1.457
2163	Transcriptome	Arabidopsis_thaliana	Agar	R4	18	MF	Water	72h	Roots	1.496	1	1.496
2164	Transcriptome	Arabidopsis_thaliana	Agar	R1	60	MF	Water	72h	Roots	1.499	1	1.499
2165	Transcriptome	Arabidopsis_thaliana	Agar	R1	98	MF	Water	72h	Roots	1.499	1	1.499
2166	Transcriptome	Arabidopsis_thaliana	Agar	R4	61	MF	Water	72h	Roots	1.504	1	1.504
2167	Transcriptome	Arabidopsis_thaliana	Agar	R4	45	MF	Water	72h	Roots	1.516	1	1.516
2168	Transcriptome	Arabidopsis_thaliana	Agar	R1	66	MF	Water	72h	Roots	1.517	1	1.517
2169	Transcriptome	Arabidopsis_thaliana	Agar	R4	83	MF	Water	72h	Roots	1.523	1	1.523
2170	Transcriptome	Arabidopsis_thaliana	Agar	R2	24	MF	Water	72h	Roots	1.533	1	1.533
2171	Transcriptome	Arabidopsis_thaliana	Agar	R3	16	MF	Water	72h	Roots	1.539	1	1.539
2172	Transcriptome	Arabidopsis_thaliana	Agar	R4	94	MF	Water	72h	Roots	1.548	1	1.548
2173	Transcriptome	Arabidopsis_thaliana	Agar	R1	77	MF	Water	72h	Roots	1.558	1	1.558
2174	Transcriptome	Arabidopsis_thaliana	Agar	R2	39	MF	Water	72h	Roots	1.578	1	1.578
2175	Transcriptome	Arabidopsis_thaliana	Agar	R1	79	MF	Water	72h	Roots	1.584	1	1.584
2176	Transcriptome	Arabidopsis_thaliana	Agar	R2	10	MF	Water	72h	Roots	1.584	1	1.584
2177	Transcriptome	Arabidopsis_thaliana	Agar	R2	33	MF	Water	72h	Roots	1.584	1	1.584
2178	Transcriptome	Arabidopsis_thaliana	Agar	R2	34	MF	Water	72h	Roots	1.584	1	1.584
2179	Transcriptome	Arabidopsis_thaliana	Agar	R1	64	MF	Water	72h	Roots	1.587	1	1.587
2180	Transcriptome	Arabidopsis_thaliana	Agar	R4	30	MF	Water	72h	Roots	1.602	1	1.602
2181	Transcriptome	Arabidopsis_thaliana	Agar	R1	52	MF	Water	72h	Roots	1.611	1	1.611
2182	Transcriptome	Arabidopsis_thaliana	Agar	R3	28	MF	Water	72h	Roots	1.612	1	1.612
2183	Transcriptome	Arabidopsis_thaliana	Agar	R3	38	MF	Water	72h	Roots	1.645	1	1.645
2184	Transcriptome	Arabidopsis_thaliana	Agar	R1	54	MF	Water	72h	Roots	1.662	1	1.662
2185	Transcriptome	Arabidopsis_thaliana	Agar	R4	23	MF	Water	72h	Roots	1.67	1	1.67
2186	Transcriptome	Arabidopsis_thaliana	Agar	R4	35	MF	Water	72h	Roots	1.67	1	1.67
2187	Transcriptome	Arabidopsis_thaliana	Agar	R4	46	MF	Water	72h	Roots	1.67	1	1.67
2188	Transcriptome	Arabidopsis_thaliana	Agar	R4	51	MF	Water	72h	Roots	1.67	1	1.67
2189	Transcriptome	Arabidopsis_thaliana	Agar	R4	67	MF	Water	72h	Roots	1.67	1	1.67
2190	Transcriptome	Arabidopsis_thaliana	Agar	R4	87	MF	Water	72h	Roots	1.671	1	1.671
2191	Transcriptome	Arabidopsis_thaliana	Agar	R1	59	MF	Water	72h	Roots	1.672	1	1.672
2192	Transcriptome	Arabidopsis_thaliana	Agar	R1	68	MF	Water	72h	Roots	1.672	1	1.672
2193	Transcriptome	Arabidopsis_thaliana	Agar	R1	69	MF	Water	72h	Roots	1.672	1	1.672
2194	Transcriptome	Arabidopsis_thaliana	Agar	R2	29	MF	Water	72h	Roots	1.672	1	1.672
2195	Transcriptome	Arabidopsis_thaliana	Agar	R2	42	MF	Water	72h	Roots	1.672	1	1.672
2196	Transcriptome	Arabidopsis_thaliana	Agar	R2	67	MF	Water	72h	Roots	1.672	1	1.672
2197	Transcriptome	Arabidopsis_thaliana	Agar	R2	1	MF	Water	72h	Roots	1.68	1	1.68
2198	Transcriptome	Arabidopsis_thaliana	Agar	R4	93	MF	Water	72h	Roots	1.69	1	1.69
2199	Transcriptome	Arabidopsis_thaliana	Agar	R4	97	MF	Water	72h	Roots	1.69	1	1.69
2200	Transcriptome	Arabidopsis_thaliana	Agar	R1	18	MF	Water	72h	Roots	1.695	1	1.695
2201	Transcriptome	Arabidopsis_thaliana	Agar	R2	31	MF	Water	72h	Roots	1.705	1	1.705
2202	Transcriptome	Arabidopsis_thaliana	Agar	R1	29	MF	Water	72h	Roots	1.736	1	1.736
2203	Transcriptome	Arabidopsis_thaliana	Agar	R2	85	MF	Water	72h	Roots	1.746	1	1.746
2204	Transcriptome	Arabidopsis_thaliana	Agar	R1	11	MF	Water	72h	Roots	1.758	1	1.758
2205	Transcriptome	Arabidopsis_thaliana	Agar	R1	51	MF	Water	72h	Roots	1.758	1	1.758
2206	Transcriptome	Arabidopsis_thaliana	Agar	R2	45	MF	Water	72h	Roots	1.76	1	1.76
2207	Transcriptome	Arabidopsis_thaliana	Agar	R2	68	MF	Water	72h	Roots	1.76	1	1.76
2208	Transcriptome	Arabidopsis_thaliana	Agar	R2	74	MF	Water	72h	Roots	1.76	1	1.76
2209	Transcriptome	Arabidopsis_thaliana	Agar	R1	57	MF	Water	72h	Roots	1.768	1	1.768
2210	Transcriptome	Arabidopsis_thaliana	Agar	R4	40	MF	Water	72h	Roots	1.776	1	1.776
2211	Transcriptome	Arabidopsis_thaliana	Agar	R4	59	MF	Water	72h	Roots	1.776	1	1.776
2212	Transcriptome	Arabidopsis_thaliana	Agar	R2	9	MF	Water	72h	Roots	1.778	1	1.778
2213	Transcriptome	Arabidopsis_thaliana	Agar	R1	41	MF	Water	72h	Roots	1.81	1	1.81
2214	Transcriptome	Arabidopsis_thaliana	Agar	R4	88	MF	Water	72h	Roots	1.817	1	1.817
2215	Transcriptome	Arabidopsis_thaliana	Agar	R1	19	MF	Water	72h	Roots	1.82	1	1.82
2216	Transcriptome	Arabidopsis_thaliana	Agar	R3	82	MF	Water	72h	Roots	1.828	1	1.828
2217	Transcriptome	Arabidopsis_thaliana	Agar	R2	93	MF	Water	72h	Roots	1.838	1	1.838
2218	Transcriptome	Arabidopsis_thaliana	Agar	R1	63	MF	Water	72h	Roots	1.841	1	1.841
2219	Transcriptome	Arabidopsis_thaliana	Agar	R3	59	MF	Water	72h	Roots	1.843	1	1.843
2220	Transcriptome	Arabidopsis_thaliana	Agar	R1	90	MF	Water	72h	Roots	1.848	1	1.848
2221	Transcriptome	Arabidopsis_thaliana	Agar	R2	63	MF	Water	72h	Roots	1.849	1	1.849
2222	Transcriptome	Arabidopsis_thaliana	Agar	R3	57	MF	Water	72h	Roots	1.851	1	1.851
2223	Transcriptome	Arabidopsis_thaliana	Agar	R2	55	MF	Water	72h	Roots	1.855	1	1.855
2224	Transcriptome	Arabidopsis_thaliana	Agar	R3	58	MF	Water	72h	Roots	1.857	1	1.857
2225	Transcriptome	Arabidopsis_thaliana	Agar	R4	100	MF	Water	72h	Roots	1.857	1	1.857
2226	Transcriptome	Arabidopsis_thaliana	Agar	R4	36	MF	Water	72h	Roots	1.859	1	1.859
2227	Transcriptome	Arabidopsis_thaliana	Agar	R3	36	MF	Water	72h	Roots	1.866	1	1.866
2228	Transcriptome	Arabidopsis_thaliana	Agar	R1	21	MF	Water	72h	Roots	1.868	1	1.868
2229	Transcriptome	Arabidopsis_thaliana	Agar	R3	75	MF	Water	72h	Roots	1.881	1	1.881
2230	Transcriptome	Arabidopsis_thaliana	Agar	R2	75	MF	Water	72h	Roots	1.883	1	1.883
2231	Transcriptome	Arabidopsis_thaliana	Agar	R2	84	MF	Water	72h	Roots	1.885	1	1.885
2232	Transcriptome	Arabidopsis_thaliana	Agar	R1	15	MF	Water	72h	Roots	1.89	1	1.89
2233	Transcriptome	Arabidopsis_thaliana	Agar	R3	17	MF	Water	72h	Roots	1.898	1	1.898
2234	Transcriptome	Arabidopsis_thaliana	Agar	R3	99	MF	Water	72h	Roots	1.907	1	1.907
2235	Transcriptome	Arabidopsis_thaliana	Agar	R1	26	MF	Water	72h	Roots	1.925	1	1.925
2236	Transcriptome	Arabidopsis_thaliana	Agar	R1	47	MF	Water	72h	Roots	1.925	1	1.925
2237	Transcriptome	Arabidopsis_thaliana	Agar	R2	80	MF	Water	72h	Roots	1.925	1	1.925
2238	Transcriptome	Arabidopsis_thaliana	Agar	R2	87	MF	Water	72h	Roots	1.925	1	1.925
2239	Transcriptome	Arabidopsis_thaliana	Agar	R4	3	MF	Water	72h	Roots	1.928	1	1.928
2240	Transcriptome	Arabidopsis_thaliana	Agar	R1	20	MF	Water	72h	Roots	1.933	1	1.933
2241	Transcriptome	Arabidopsis_thaliana	Agar	R1	37	MF	Water	72h	Roots	1.933	1	1.933
2242	Transcriptome	Arabidopsis_thaliana	Agar	R4	44	MF	Water	72h	Roots	1.934	1	1.934
2243	Transcriptome	Arabidopsis_thaliana	Agar	R1	74	MF	Water	72h	Roots	1.935	1	1.935
2244	Transcriptome	Arabidopsis_thaliana	Agar	R1	91	MF	Water	72h	Roots	1.935	1	1.935
2245	Transcriptome	Arabidopsis_thaliana	Agar	R1	99	MF	Water	72h	Roots	1.935	1	1.935
2246	Transcriptome	Arabidopsis_thaliana	Agar	R2	27	MF	Water	72h	Roots	1.935	1	1.935
2247	Transcriptome	Arabidopsis_thaliana	Agar	R4	65	MF	Water	72h	Roots	1.935	1	1.935
2248	Transcriptome	Arabidopsis_thaliana	Agar	R4	80	MF	Water	72h	Roots	1.935	1	1.935
2249	Transcriptome	Arabidopsis_thaliana	Agar	R2	21	MF	Water	72h	Roots	1.937	1	1.937
2250	Transcriptome	Arabidopsis_thaliana	Agar	R2	26	MF	Water	72h	Roots	1.937	1	1.937
2251	Transcriptome	Arabidopsis_thaliana	Agar	R1	78	MF	Water	72h	Roots	1.939	1	1.939
2252	Transcriptome	Arabidopsis_thaliana	Agar	R3	83	MF	Water	72h	Roots	1.939	1	1.939
2253	Transcriptome	Arabidopsis_thaliana	Agar	R1	6	MF	Water	72h	Roots	1.94	1	1.94
2254	Transcriptome	Arabidopsis_thaliana	Agar	R1	45	MF	Water	72h	Roots	1.942	1	1.942
2255	Transcriptome	Arabidopsis_thaliana	Agar	R1	53	MF	Water	72h	Roots	1.942	1	1.942
2256	Transcriptome	Arabidopsis_thaliana	Agar	R2	3	MF	Water	72h	Roots	1.942	1	1.942
2257	Transcriptome	Arabidopsis_thaliana	Agar	R1	86	MF	Water	72h	Roots	1.943	1	1.943
2258	Transcriptome	Arabidopsis_thaliana	Agar	R2	16	MF	Water	72h	Roots	1.943	1	1.943
2259	Transcriptome	Arabidopsis_thaliana	Agar	R4	42	MF	Water	72h	Roots	1.945	1	1.945
2260	Transcriptome	Arabidopsis_thaliana	Agar	R4	54	MF	Water	72h	Roots	1.945	1	1.945
2261	Transcriptome	Arabidopsis_thaliana	Agar	R4	32	MF	Water	72h	Roots	1.951	1	1.951
2262	Transcriptome	Arabidopsis_thaliana	Agar	R1	23	MF	Water	72h	Roots	1.954	1	1.954
2263	Transcriptome	Arabidopsis_thaliana	Agar	R3	86	MF	Water	72h	Roots	1.959	1	1.959
2264	Transcriptome	Arabidopsis_thaliana	Agar	R3	92	MF	Water	72h	Roots	1.961	1	1.961
2265	Transcriptome	Arabidopsis_thaliana	Agar	R3	9	MF	Water	72h	Roots	1.963	1	1.963
2266	Transcriptome	Arabidopsis_thaliana	Agar	R2	19	MF	Water	72h	Roots	1.964	1	1.964
2267	Transcriptome	Arabidopsis_thaliana	Agar	R4	72	MF	Water	72h	Roots	1.965	1	1.965
2268	Transcriptome	Arabidopsis_thaliana	Agar	R4	86	MF	Water	72h	Roots	1.965	1	1.965
2269	Transcriptome	Arabidopsis_thaliana	Agar	R3	56	MF	Water	72h	Roots	1.966	1	1.966
2270	Transcriptome	Arabidopsis_thaliana	Agar	R3	74	MF	Water	72h	Roots	1.968	1	1.968
2271	Transcriptome	Arabidopsis_thaliana	Agar	R4	81	MF	Water	72h	Roots	1.971	1	1.971
2272	Transcriptome	Arabidopsis_thaliana	Agar	R2	22	MF	Water	72h	Roots	1.972	1	1.972
2273	Transcriptome	Arabidopsis_thaliana	Agar	R3	46	MF	Water	72h	Roots	1.972	1	1.972
2274	Transcriptome	Arabidopsis_thaliana	Agar	R3	94	MF	Water	72h	Roots	1.975	1	1.975
2275	Transcriptome	Arabidopsis_thaliana	Agar	R3	73	MF	Water	72h	Roots	1.978	1	1.978
2276	Transcriptome	Arabidopsis_thaliana	Agar	R3	53	MF	Water	72h	Roots	1.988	1	1.988
2277	Transcriptome	Arabidopsis_thaliana	Agar	R4	95	MF	Water	72h	Roots	1.992	1	1.992
2278	Transcriptome	Arabidopsis_thaliana	Agar	R3	44	MF	Water	72h	Roots	2.008	1	2.008
2279	Transcriptome	Arabidopsis_thaliana	Agar	R1	82	MF	Water	72h	Roots	2.009	1	2.009
2280	Transcriptome	Arabidopsis_thaliana	Agar	R4	74	MF	Water	72h	Roots	2.012	1	2.012
2281	Transcriptome	Arabidopsis_thaliana	Agar	R4	79	MF	Water	72h	Roots	2.013	1	2.013
2282	Transcriptome	Arabidopsis_thaliana	Agar	R3	31	MF	Water	72h	Roots	2.018	1	2.018
2283	Transcriptome	Arabidopsis_thaliana	Agar	R1	75	MF	Water	72h	Roots	2.023	1	2.023
2284	Transcriptome	Arabidopsis_thaliana	Agar	R1	70	MF	Water	72h	Roots	2.025	1	2.025
2285	Transcriptome	Arabidopsis_thaliana	Agar	R1	85	MF	Water	72h	Roots	2.025	1	2.025
2286	Transcriptome	Arabidopsis_thaliana	Agar	R4	64	MF	Water	72h	Roots	2.025	1	2.025
2287	Transcriptome	Arabidopsis_thaliana	Agar	R4	25	MF	Water	72h	Roots	2.026	1	2.026
2288	Transcriptome	Arabidopsis_thaliana	Agar	R1	65	MF	Water	72h	Roots	2.03	1	2.03
2289	Transcriptome	Arabidopsis_thaliana	Agar	R4	78	MF	Water	72h	Roots	2.035	1	2.035
2290	Transcriptome	Arabidopsis_thaliana	Agar	R2	43	MF	Water	72h	Roots	2.039	1	2.039
2291	Transcriptome	Arabidopsis_thaliana	Agar	R3	93	MF	Water	72h	Roots	2.039	1	2.039
2292	Transcriptome	Arabidopsis_thaliana	Agar	R2	41	MF	Water	72h	Roots	2.049	1	2.049
2293	Transcriptome	Arabidopsis_thaliana	Agar	R3	7	MF	Water	72h	Roots	2.051	1	2.051
2294	Transcriptome	Arabidopsis_thaliana	Agar	R3	30	MF	Water	72h	Roots	2.051	1	2.051
2295	Transcriptome	Arabidopsis_thaliana	Agar	R1	3	MF	Water	72h	Roots	2.056	1	2.056
2296	Transcriptome	Arabidopsis_thaliana	Agar	R4	7	MF	Water	72h	Roots	2.058	1	2.058
2297	Transcriptome	Arabidopsis_thaliana	Agar	R3	70	MF	Water	72h	Roots	2.066	1	2.066
2298	Transcriptome	Arabidopsis_thaliana	Agar	R3	35	MF	Water	72h	Roots	2.067	1	2.067
2299	Transcriptome	Arabidopsis_thaliana	Agar	R4	34	MF	Water	72h	Roots	2.068	1	2.068
2300	Transcriptome	Arabidopsis_thaliana	Agar	R4	55	MF	Water	72h	Roots	2.071	1	2.071
2301	Transcriptome	Arabidopsis_thaliana	Agar	R4	39	MF	Water	72h	Roots	2.077	1	2.077
2302	Transcriptome	Arabidopsis_thaliana	Agar	R3	81	MF	Water	72h	Roots	2.079	1	2.079
2303	Transcriptome	Arabidopsis_thaliana	Agar	R3	91	MF	Water	72h	Roots	2.079	1	2.079
2304	Transcriptome	Arabidopsis_thaliana	Agar	R3	13	MF	Water	72h	Roots	2.081	1	2.081
2305	Transcriptome	Arabidopsis_thaliana	Agar	R4	92	MF	Water	72h	Roots	2.081	1	2.081
2306	Transcriptome	Arabidopsis_thaliana	Agar	R2	58	MF	Water	72h	Roots	2.085	1	2.085
2307	Transcriptome	Arabidopsis_thaliana	Agar	R1	24	MF	Water	72h	Roots	2.101	1	2.101
2308	Transcriptome	Arabidopsis_thaliana	Agar	R2	91	MF	Water	72h	Roots	2.101	1	2.101
2309	Transcriptome	Arabidopsis_thaliana	Agar	R1	42	MF	Water	72h	Roots	2.102	1	2.102
2310	Transcriptome	Arabidopsis_thaliana	Agar	R3	51	MF	Water	72h	Roots	2.109	1	2.109
2311	Transcriptome	Arabidopsis_thaliana	Agar	R1	95	MF	Water	72h	Roots	2.111	1	2.111
2312	Transcriptome	Arabidopsis_thaliana	Agar	R4	53	MF	Water	72h	Roots	2.113	1	2.113
2313	Transcriptome	Arabidopsis_thaliana	Agar	R1	55	MF	Water	72h	Roots	2.115	1	2.115
2314	Transcriptome	Arabidopsis_thaliana	Agar	R1	12	MF	Water	72h	Roots	2.116	1	2.116
2315	Transcriptome	Arabidopsis_thaliana	Agar	R1	40	MF	Water	72h	Roots	2.116	1	2.116
2316	Transcriptome	Arabidopsis_thaliana	Agar	R1	28	MF	Water	72h	Roots	2.117	1	2.117
2317	Transcriptome	Arabidopsis_thaliana	Agar	R2	40	MF	Water	72h	Roots	2.117	1	2.117
2318	Transcriptome	Arabidopsis_thaliana	Agar	R4	37	MF	Water	72h	Roots	2.119	1	2.119
2319	Transcriptome	Arabidopsis_thaliana	Agar	R4	20	MF	Water	72h	Roots	2.124	1	2.124
2320	Transcriptome	Arabidopsis_thaliana	Agar	R2	44	MF	Water	72h	Roots	2.126	1	2.126
2321	Transcriptome	Arabidopsis_thaliana	Agar	R2	90	MF	Water	72h	Roots	2.128	1	2.128
2322	Transcriptome	Arabidopsis_thaliana	Agar	R4	31	MF	Water	72h	Roots	2.132	1	2.132
2323	Transcriptome	Arabidopsis_thaliana	Agar	R2	37	MF	Water	72h	Roots	2.133	1	2.133
2324	Transcriptome	Arabidopsis_thaliana	Agar	R4	28	MF	Water	72h	Roots	2.133	1	2.133
2325	Transcriptome	Arabidopsis_thaliana	Agar	R2	82	MF	Water	72h	Roots	2.136	1	2.136
2326	Transcriptome	Arabidopsis_thaliana	Agar	R4	69	MF	Water	72h	Roots	2.136	1	2.136
2327	Transcriptome	Arabidopsis_thaliana	Agar	R4	21	MF	Water	72h	Roots	2.137	1	2.137
2328	Transcriptome	Arabidopsis_thaliana	Agar	R4	60	MF	Water	72h	Roots	2.138	1	2.138
2329	Transcriptome	Arabidopsis_thaliana	Agar	R3	77	MF	Water	72h	Roots	2.142	1	2.142
2330	Transcriptome	Arabidopsis_thaliana	Agar	R4	11	MF	Water	72h	Roots	2.145	1	2.145
2331	Transcriptome	Arabidopsis_thaliana	Agar	R3	72	MF	Water	72h	Roots	2.146	1	2.146
2332	Transcriptome	Arabidopsis_thaliana	Agar	R4	33	MF	Water	72h	Roots	2.146	1	2.146
2333	Transcriptome	Arabidopsis_thaliana	Agar	R3	76	MF	Water	72h	Roots	2.148	1	2.148
2334	Transcriptome	Arabidopsis_thaliana	Agar	R2	56	MF	Water	72h	Roots	2.152	1	2.152
2335	Transcriptome	Arabidopsis_thaliana	Agar	R1	71	MF	Water	72h	Roots	2.166	1	2.166
2336	Transcriptome	Arabidopsis_thaliana	Agar	R3	21	MF	Water	72h	Roots	2.174	1	2.174
2337	Transcriptome	Arabidopsis_thaliana	Agar	R4	26	MF	Water	72h	Roots	2.175	1	2.175
2338	Transcriptome	Arabidopsis_thaliana	Agar	R1	22	MF	Water	72h	Roots	2.186	1	2.186
2339	Transcriptome	Arabidopsis_thaliana	Agar	R1	44	MF	Water	72h	Roots	2.188	1	2.188
2340	Transcriptome	Arabidopsis_thaliana	Agar	R4	8	MF	Water	72h	Roots	2.188	1	2.188
2341	Transcriptome	Arabidopsis_thaliana	Agar	R2	6	MF	Water	72h	Roots	2.192	1	2.192
2342	Transcriptome	Arabidopsis_thaliana	Agar	R3	96	MF	Water	72h	Roots	2.196	1	2.196
2343	Transcriptome	Arabidopsis_thaliana	Agar	R1	72	MF	Water	72h	Roots	2.198	1	2.198
2344	Transcriptome	Arabidopsis_thaliana	Agar	R2	65	MF	Water	72h	Roots	2.198	1	2.198
2345	Transcriptome	Arabidopsis_thaliana	Agar	R2	38	MF	Water	72h	Roots	2.2	1	2.2
2346	Transcriptome	Arabidopsis_thaliana	Agar	R3	20	MF	Water	72h	Roots	2.2	1	2.2
2347	Transcriptome	Arabidopsis_thaliana	Agar	R3	4	MF	Water	72h	Roots	2.202	1	2.202
2348	Transcriptome	Arabidopsis_thaliana	Agar	R1	31	MF	Water	72h	Roots	2.203	1	2.203
2349	Transcriptome	Arabidopsis_thaliana	Agar	R3	6	MF	Water	72h	Roots	2.203	1	2.203
2350	Transcriptome	Arabidopsis_thaliana	Agar	R4	57	MF	Water	72h	Roots	2.209	1	2.209
2351	Transcriptome	Arabidopsis_thaliana	Agar	R3	45	MF	Water	72h	Roots	2.212	1	2.212
2352	Transcriptome	Arabidopsis_thaliana	Agar	R2	79	MF	Water	72h	Roots	2.214	1	2.214
2353	Transcriptome	Arabidopsis_thaliana	Agar	R2	88	MF	Water	72h	Roots	2.214	1	2.214
2354	Transcriptome	Arabidopsis_thaliana	Agar	R3	3	MF	Water	72h	Roots	2.218	1	2.218
2355	Transcriptome	Arabidopsis_thaliana	Agar	R2	69	MF	Water	72h	Roots	2.224	1	2.224
2356	Transcriptome	Arabidopsis_thaliana	Agar	R2	71	MF	Water	72h	Roots	2.224	1	2.224
2357	Transcriptome	Arabidopsis_thaliana	Agar	R2	60	MF	Water	72h	Roots	2.226	1	2.226
2358	Transcriptome	Arabidopsis_thaliana	Agar	R4	29	MF	Water	72h	Roots	2.226	1	2.226
