	S1	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S2	S20	S21	S22	S23	S24	S25	S3	S4	S5	S6	S7	S8	S9
3b5d5cd1f4a4d9b5bd50a07a45467f19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0
edc4e710de3f0724c56f51e33a538562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0
0b5f22cc996577f5b5370b574c717ffe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0
52fe07639ee52dfbde17e28603c5ba09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0
f9315b3420472f6fa761826b98553dc4	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f31d0c2abf99119455b0dca368b8011d	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ac94b05e643481800f49dac5264b01a8	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
068dde3a4479a2934223c62eac45b436	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	26.0	23.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3667f829d16d951c13abe5e9bbae3938	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdef177399549702baf2fe58898c00a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
083f1fae9e5d1c15213c5c78fe451808	19.0	0.0	0.0	0.0	11.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d01f2593a4213887517ad4fb070c9f1c	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	65.0	0.0
93d17c52eba268416b779a47aafbd56e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
356f9e362d5afb9e46e58d52eff56a79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0
deb1a641bfbb5a1d49de4f0d07085160	33.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d109e26d7f880bc37dcb65661a0dc7ee	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0
d3874cfd1ecbd1fcf39c1eb4c6d5a808	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0
7d03c968adda7103cb82c71cb50a1b56	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22b9306f245e2a9f0ac2685a54065e1c	0.0	0.0	15.0	0.0	0.0	7.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11f6bdcb0a8a7cfa20283c0c9971f6b1	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	25.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	10.0
7efcc2c05c69c17bbeffc4ac5dc7754c	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60e4502074b03f702c5a0eb41740efdd	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	11.0	0.0	0.0	17.0	0.0	11.0	0.0	0.0	0.0	0.0	26.0	18.0	0.0	0.0	0.0	0.0
b654d519a775d0a833183c44de82addc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0
8b8063b36e365605132bb111b2a74e54	0.0	17.0	23.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	9.0	1.0	0.0
33517ecc658ac6c52b41fa8eed136e93	0.0	0.0	0.0	0.0	47.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305c6c57acee2ff62d6f300f59466406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0
ddb6e2b9a09f1578196e7179a96facdc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	17.0	29.0
71290876cc1e07b7ffc198592674312b	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	49.0	0.0
43d4985783e220dc425093ee8e1a8618	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e47752e31b9a46ec2cebcb2247a45af0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
d11b22dbd8d1701f1078e23d56ba869c	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	7.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0
09d9e63dbdaa84c3cbeb6c851a67e67d	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0
3daadac180b7fb18c9d5d8bf17638ceb	0.0	9.0	14.0	0.0	12.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	27.0	11.0	0.0	0.0	0.0	0.0	0.0
a54976d37f20b7346d71fde81ea7c5ed	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	29.0
c73825f5382d5c3a6498017d04a960ec	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	15.0	0.0	0.0	16.0	0.0
4040260f383fab9f470def3dd10377e0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	41.0	0.0	8.0	0.0	0.0	0.0
5cc88a78f314ef72f4d38463ecabebe3	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0292f95cbcf33f898cd2d19206d7c298	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0
385ff0684e156033571c005e5c65c779	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63e985a2df388cb92e2f982b7a6da9e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d8da65a5c784a04de3097a6ba64797c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
156b75fe3d2a92f86d6c9b74c731aef4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	47.0	0.0
ea2d0dd43e9bf249c6fa824e4f938ef4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0
9a387f1ff6672b42a95516af3fd3dcdc	10.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	5.0	0.0	0.0
b2d7c7506bf4f1c7c7949344d4f9012d	4.0	0.0	16.0	15.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	0.0	0.0	0.0	15.0	0.0	0.0	20.0	0.0	0.0	0.0	7.0	0.0	0.0
ca7de2f19930a2a0237d7c270fe3cfff	0.0	16.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	2.0	14.0	8.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0
13481da2f0d01657424e0853f50c2f37	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0
7b3be20125578922fdcae7df72bb2b51	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0
4f8ab9a9f8849215b8142b4f7cef3b63	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	19.0	7.0	0.0	0.0	25.0	0.0
4dea04e0b94a461a161f106da69e5f18	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	24.0
d796af73867e7fc4930196b90b37d061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	9.0	0.0	0.0	0.0	50.0	19.0	0.0	0.0	0.0	0.0	0.0
d554b05b7d7c630cd560a4a68b337b2f	0.0	23.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	19.0	11.0	0.0	0.0	0.0	0.0
4b2c97bdf7934c8742e4d2bf603cd854	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	9.0	20.0	14.0	0.0	0.0	0.0	7.0	6.0	7.0	0.0	0.0
c29ab4e82dc271eb0f96062c10b7a6eb	0.0	0.0	46.0	0.0	0.0	0.0	20.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
372bc0b92473ba216108f8b79548f1fa	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	9.0	0.0	0.0	0.0	0.0	7.0
026b3f73be5102f94401d8a926621a52	0.0	0.0	22.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	19.0	11.0	0.0	0.0	11.0	0.0
77efb34a9386eacefc929e5b82f7817b	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	19.0	0.0	0.0	5.0	0.0	0.0
dcfdbd9144700e5ef86878fb019480af	0.0	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	18.0	30.0	0.0	0.0	0.0	8.0	0.0
79aa4e0487e06ab0dec65b3a95d5c1e9	0.0	0.0	0.0	0.0	0.0	7.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	23.0	25.0	0.0	0.0	0.0	0.0
ef81a2862ab995e19397cddce3fc2b83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	26.0	12.0	0.0	13.0	0.0	13.0	0.0	0.0	0.0	13.0	0.0	0.0
1b32d43cb87621a4e79c013e2139ef8b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	8.0	0.0	5.0	65.0	0.0	0.0	0.0	0.0	0.0
ceafbe320eb2436a0c315fdbf0cbe636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5e8ad32c32214585fdfdffde3b3eb05e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8998b598a95d0b8b493309c24895717a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0
6d7bf46718ce89b9954a2c58d299486e	16.0	26.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	12.0	0.0	0.0	0.0	0.0
834424151b0eae802847cab7362e0c45	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ae8638dcf3f37d11713b397bf568fcba	0.0	8.0	0.0	17.0	0.0	0.0	25.0	0.0	12.0	0.0	0.0	0.0	5.0	3.0	13.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
d4742b7c4ea1961956bdc1d83d7dba88	0.0	0.0	46.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af5ab219a0df42435f5845dec0ab1609	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f556cdc47a0ecc076b2412de5c0d4a98	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fe204bc470e1f920ce145100767f2ba8	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	27.0	0.0	0.0	15.0	0.0	14.0
655ad6f1a7bbdae1463beb044841a152	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca888d2d5629ec47cf09a70b797f1dad	0.0	0.0	0.0	0.0	14.0	13.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	7.0	0.0
c6ccc63b16851b402a834c24db90afdb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	21.0	0.0	0.0	0.0
9d77653fd9fc7ca114391657d45ce423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b56ea0734defd4c85e96fe51e032ea41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	34.0
62919d6e7f842c459ebfcf186c1359b6	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
1676795c68e045359c81be6ed6b4e501	8.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	12.0
9407ecc6535c282338ec4202b58aada2	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0
9dd43b18a48d6387f08c9e56c239b53b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	76.0	0.0
58d93ba52a44e43e583f1a681c05fc2b	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33fb59631ffec7f0b9a82a5688930366	10.0	7.0	15.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	21.0	0.0	0.0	0.0	0.0	0.0
8e3ced1400614250766c8b75d388f14a	0.0	52.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855e6d87292a89cd0c37198e393a631b	0.0	40.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	8.0	6.0	0.0	0.0
5ec8a9bc04621b34e09f11d0736e7690	0.0	28.0	30.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
9b3670bfcf7430a85089d820c4dcdbf1	0.0	9.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
90a2b609173e77b835a4bb07939dc044	0.0	0.0	35.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	21.0	0.0	0.0	0.0	0.0	0.0
cab8b748268f3cecfe0eadd6c57e928c	0.0	0.0	20.0	0.0	0.0	0.0	11.0	20.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	4.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0
2e2359aed4cc3af374b8b83ebdc6ec9f	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c79192342368be0f36770042eb02175b	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0
ffc1c5825ea0151b2bfe561812bedabb	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b864d32db50e0292e85dab0ccc58ec1f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	27.0	0.0	0.0	0.0	0.0	4.0	0.0	17.0	0.0	0.0	0.0	0.0
e0a66f2c13d0aa66e04a378132c3f812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	19.0	39.0	0.0
336bd11d40c221e27232c0b6ec875d74	0.0	10.0	9.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	14.0	0.0	0.0	24.0	0.0	8.0	0.0	0.0	0.0
7de2b643c256ffdbf5b498c9d7b6d21d	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f3c1dbd3e565500703a9c4a6dda26d06	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	22.0	0.0	0.0	0.0	19.0	0.0
e61bbcc06fc42fb8758e652d3f0f26be	0.0	0.0	0.0	0.0	18.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
7b0e18cab44b6c3d8b92a376eedd1a7a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0
77dc7f2cf5991ab9103a9d14b5b7944b	0.0	74.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68be6a04c8ee58c74877eafaa358953e	0.0	47.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23ab80def6dddca64177edfc41d05748	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	30.0	6.0	23.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33455cf53aa95b4bc1ce1524fbbb29ef	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	14.0	22.0	0.0	0.0	0.0	0.0
c03067b00423ed9992a4a50ff01eb46b	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	9.0	0.0	14.0	0.0	17.0	0.0	0.0	0.0	21.0
5061a7697e53e37ae50d00d5fc602dbc	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	11.0	13.0	0.0	12.0	0.0	29.0	0.0	0.0	0.0	0.0
f6256e5bd01e582b99881a5a2a056ac1	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d4818f9a53c08ae106e70fe16f09824b	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	11.0	0.0	0.0	25.0	0.0	10.0	0.0	0.0	0.0
aea631a0e8204b2ba77e60d88cad136b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	8.0	0.0	0.0	0.0
72b0034e3b9ad4524976513e29bb79dd	6.0	7.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	20.0	19.0	0.0	0.0	0.0	15.0
1c53fa183863c0dfd0b6378c3aa3f003	0.0	11.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	16.0
e212af8c53569899a2aaefcb18678141	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	31.0	0.0	0.0	8.0	0.0	0.0
949b69a9f2930136c76ccdd6c8308807	0.0	0.0	14.0	0.0	0.0	0.0	29.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0
e110b4e4cd519746cb757d0d7cb0a917	0.0	0.0	0.0	12.0	0.0	21.0	0.0	16.0	0.0	11.0	11.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51b6ed6bd70e5017df047a65aa41ca72	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	41.0	21.0	0.0	0.0	0.0	0.0	0.0
