	ID2	System	Plant	Experiment	Bio_rep	Tech_Rep	Microbes	Treatment	Element	Weight	Tube	Tube+element	Microbial ID	Primers	CT	UBQ10	Kingdom
111	Flowpots_Arabidopsis_thaliana_Rs1_1_7_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	7	MF	Glucose	Plant	4	1927.3	1931.3	Pathogens	Primer_16S		28.13	Bacteria
112	Flowpots_Arabidopsis_thaliana_Rs1_1_8_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	8	MF	Glucose	Plant	6	1858.3	1864.3	Pathogens	Primer_16S		29.82	Bacteria
113	Flowpots_Arabidopsis_thaliana_Rs1_1_1_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	1	MF	3OMG	Plant	3.3	1789.4	1792.7	Pathogens	Primer_16S		30.57	Bacteria
114	Flowpots_Arabidopsis_thaliana_Rs1_1_2_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	2	MF	3OMG	Plant	2.8	1798.7	1801.5	Pathogens	Primer_16S		26.99	Bacteria
115	Flowpots_Arabidopsis_thaliana_Rs1_1_3_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	3	MF	3OMG	Plant	7.9	1787.8	1795.7	Pathogens	Primer_16S		29.18	Bacteria
116	Flowpots_Arabidopsis_thaliana_Rs1_1_4_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	4	MF	3OMG	Plant	1.5	1785.7	1787.2	Pathogens	Primer_16S		27.12	Bacteria
117	Flowpots_Arabidopsis_thaliana_Rs1_1_5_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	5	MF	3OMG	Plant	4.1	1730.3	1734.4	Pathogens	Primer_16S		29.14	Bacteria
118	Flowpots_Arabidopsis_thaliana_Rs1_1_6_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	6	MF	3OMG	Plant	5.9	1879.9	1885.8	Pathogens	Primer_16S		29.88	Bacteria
119	Flowpots_Arabidopsis_thaliana_Rs1_1_7_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	7	MF	3OMG	Plant	4.9	1897.8	1902.7	Pathogens	Primer_16S		28.66	Bacteria
120	Flowpots_Arabidopsis_thaliana_Rs1_1_8_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	8	MF	3OMG	Plant	4.3	1794.8	1799.1	Pathogens	Primer_16S		28.83	Bacteria
121	Flowpots_Arabidopsis_thaliana_Rs1_1_1_Rs_Water_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	1	Rs	Water	Plant	0.1	1831.1	1831.2	Pathogens	Primer_16S			Bacteria
122	Flowpots_Arabidopsis_thaliana_Rs1_1_2_Rs_Water_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	2	Rs	Water	Plant	-0.4	1832.7	1832.3	Pathogens	Primer_16S		33.81	Bacteria
123	Flowpots_Arabidopsis_thaliana_Rs1_1_3_Rs_Water_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	3	Rs	Water	Plant	-0.3	1815.4	1815.1	Pathogens	Primer_16S		35.14	Bacteria
124	Flowpots_Arabidopsis_thaliana_Rs1_1_4_Rs_Water_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	4	Rs	Water	Plant	-0.2	1845.5	1845.3	Pathogens	Primer_16S			Bacteria
125	Flowpots_Arabidopsis_thaliana_Rs1_1_5_Rs_Water_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	5	Rs	Water	Plant	1	1856.8	1857.8	Pathogens	Primer_16S		29.78	Bacteria
126	Flowpots_Arabidopsis_thaliana_Rs1_1_6_Rs_Water_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	6	Rs	Water	Plant	-0.8	1834.7	1833.9	Pathogens	Primer_16S		33.91	Bacteria
127	Flowpots_Arabidopsis_thaliana_Rs1_1_7_Rs_Water_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	7	Rs	Water	Plant	0.4	1885.6	1886	Pathogens	Primer_16S			Bacteria
128	Flowpots_Arabidopsis_thaliana_Rs1_1_8_Rs_Water_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	8	Rs	Water	Plant	-0.6	1888.1	1887.5	Pathogens	Primer_16S			Bacteria
129	Flowpots_Arabidopsis_thaliana_Rs1_1_1_Rs_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	1	Rs	Glucose	Plant	-0.3	1785.8	1785.5	Pathogens	Primer_16S			Bacteria
130	Flowpots_Arabidopsis_thaliana_Rs1_1_2_Rs_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	2	Rs	Glucose	Plant	0.2	1860	1860.2	Pathogens	Primer_16S			Bacteria
131	Flowpots_Arabidopsis_thaliana_Rs1_1_3_Rs_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	3	Rs	Glucose	Plant	0.5	1810.1	1810.6	Pathogens	Primer_16S		35.63	Bacteria
132	Flowpots_Arabidopsis_thaliana_Rs1_1_4_Rs_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	4	Rs	Glucose	Plant	-0.6	1789	1788.4	Pathogens	Primer_16S			Bacteria
133	Flowpots_Arabidopsis_thaliana_Rs1_1_5_Rs_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	5	Rs	Glucose	Plant	-0.1	1831.2	1831.1	Pathogens	Primer_16S			Bacteria
134	Flowpots_Arabidopsis_thaliana_Rs1_1_6_Rs_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	6	Rs	Glucose	Plant	-0.6	1853.7	1853.1	Pathogens	Primer_16S			Bacteria
135	Flowpots_Arabidopsis_thaliana_Rs1_1_7_Rs_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	7	Rs	Glucose	Plant	0.1	1875.4	1875.5	Pathogens	Primer_16S		32.56	Bacteria
136	Flowpots_Arabidopsis_thaliana_Rs1_1_8_Rs_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	8	Rs	Glucose	Plant	-0.7	1773.4	1772.7	Pathogens	Primer_16S			Bacteria
137	Flowpots_Arabidopsis_thaliana_Rs1_1_1_Rs_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	1	Rs	3OMG	Plant	-0.2	1788.1	1787.9	Pathogens	Primer_16S			Bacteria
138	Flowpots_Arabidopsis_thaliana_Rs1_1_2_Rs_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	2	Rs	3OMG	Plant	0	1802.1	1802.1	Pathogens	Primer_16S		34.22	Bacteria
139	Flowpots_Arabidopsis_thaliana_Rs1_1_3_Rs_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	3	Rs	3OMG	Plant	-0.7	1826.9	1826.2	Pathogens	Primer_16S			Bacteria
140	Flowpots_Arabidopsis_thaliana_Rs1_1_4_Rs_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	4	Rs	3OMG	Plant	1.9	1909.7	1911.6	Pathogens	Primer_16S		32.27	Bacteria
141	Flowpots_Arabidopsis_thaliana_Rs1_1_5_Rs_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	5	Rs	3OMG	Plant	-0.3	1834.6	1834.3	Pathogens	Primer_16S		34.1	Bacteria
142	Flowpots_Arabidopsis_thaliana_Rs1_1_6_Rs_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	6	Rs	3OMG	Plant	0	1752	1752	Pathogens	Primer_16S		32.25	Bacteria
143	Flowpots_Arabidopsis_thaliana_Rs1_1_7_Rs_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	7	Rs	3OMG	Plant	0.3	1830.9	1831.2	Pathogens	Primer_16S		31.96	Bacteria
144	Flowpots_Arabidopsis_thaliana_Rs1_1_8_Rs_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Rs1	1	8	Rs	3OMG	Plant	0	1807.1	1807.1	Pathogens	Primer_16S		31.05	Bacteria
145	Flowpots_Arabidopsis_thaliana_Pu1_1_1_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	1	MF	Water	Plant	7.1	1818.1	1825.2	Pathogens	Primer_16S		25.51	Bacteria
146	Flowpots_Arabidopsis_thaliana_Pu1_1_2_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	2	MF	Water	Plant	10.2	1820.2	1830.4	Pathogens	Primer_16S		24.68	Bacteria
147	Flowpots_Arabidopsis_thaliana_Pu1_1_3_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	3	MF	Water	Plant	11.7	1817	1828.7	Pathogens	Primer_16S		27.34	Bacteria
148	Flowpots_Arabidopsis_thaliana_Pu1_1_4_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	4	MF	Water	Plant	17.6	1852.4	1870	Pathogens	Primer_16S		30.05	Bacteria
149	Flowpots_Arabidopsis_thaliana_Pu1_1_5_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	5	MF	Water	Plant	9.5	1777.7	1787.2	Pathogens	Primer_16S		24.62	Bacteria
150	Flowpots_Arabidopsis_thaliana_Pu1_1_6_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	6	MF	Water	Plant	6.5	1809.8	1816.3	Pathogens	Primer_16S		24.94	Bacteria
151	Flowpots_Arabidopsis_thaliana_Pu1_1_7_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	7	MF	Water	Plant	12.4	1822.1	1834.5	Pathogens	Primer_16S		28.25	Bacteria
152	Flowpots_Arabidopsis_thaliana_Pu1_1_8_MF_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	8	MF	Water	Plant	9.9	1896	1905.9	Pathogens	Primer_16S		22.99	Bacteria
153	Flowpots_Arabidopsis_thaliana_Pu1_1_1_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	1	MF	Glucose	Plant	10.3	1714.8	1725.1	Pathogens	Primer_16S		29.44	Bacteria
154	Flowpots_Arabidopsis_thaliana_Pu1_1_2_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	2	MF	Glucose	Plant	6.6	1833.5	1840.1	Pathogens	Primer_16S		25.49	Bacteria
155	Flowpots_Arabidopsis_thaliana_Pu1_1_3_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	3	MF	Glucose	Plant	4.1	1800.5	1804.6	Pathogens	Primer_16S		24.72	Bacteria
156	Flowpots_Arabidopsis_thaliana_Pu1_1_4_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	4	MF	Glucose	Plant	14.1	1805.9	1820	Pathogens	Primer_16S		31.26	Bacteria
157	Flowpots_Arabidopsis_thaliana_Pu1_1_5_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	5	MF	Glucose	Plant	7.5	1796.9	1804.4	Pathogens	Primer_16S		22.99	Bacteria
158	Flowpots_Arabidopsis_thaliana_Pu1_1_6_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	6	MF	Glucose	Plant	7	1778	1785	Pathogens	Primer_16S		29.44	Bacteria
159	Flowpots_Arabidopsis_thaliana_Pu1_1_7_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	7	MF	Glucose	Plant	5.4	1814.3	1819.7	Pathogens	Primer_16S		25.49	Bacteria
160	Flowpots_Arabidopsis_thaliana_Pu1_1_8_MF_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	8	MF	Glucose	Plant	7.1	1794.5	1801.6	Pathogens	Primer_16S		24.72	Bacteria
161	Flowpots_Arabidopsis_thaliana_Pu1_1_1_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	1	MF	3OMG	Plant	8.2	1747.3	1755.5	Pathogens	Primer_16S		31.26	Bacteria
162	Flowpots_Arabidopsis_thaliana_Pu1_1_2_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	2	MF	3OMG	Plant	5.7	1805.9	1811.6	Pathogens	Primer_16S		29.26	Bacteria
163	Flowpots_Arabidopsis_thaliana_Pu1_1_3_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	3	MF	3OMG	Plant	3.8	1854.6	1858.4	Pathogens	Primer_16S		28.77	Bacteria
164	Flowpots_Arabidopsis_thaliana_Pu1_1_4_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	4	MF	3OMG	Plant	5.5	1784.7	1790.2	Pathogens	Primer_16S		31.06	Bacteria
165	Flowpots_Arabidopsis_thaliana_Pu1_1_5_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	5	MF	3OMG	Plant	7	1704.2	1711.2	Pathogens	Primer_16S		29.15	Bacteria
166	Flowpots_Arabidopsis_thaliana_Pu1_1_6_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	6	MF	3OMG	Plant	10.1	1824.2	1834.3	Pathogens	Primer_16S		29.3	Bacteria
167	Flowpots_Arabidopsis_thaliana_Pu1_1_7_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	7	MF	3OMG	Plant	6.4	1851.4	1857.8	Pathogens	Primer_16S		29.12	Bacteria
168	Flowpots_Arabidopsis_thaliana_Pu1_1_8_MF_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	8	MF	3OMG	Plant	4.4	1773	1777.4	Pathogens	Primer_16S		28.65	Bacteria
169	Flowpots_Arabidopsis_thaliana_Pu1_1_1_Pu_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	1	Pu	Water	Plant	0.8	1762.3	1763.1	Pathogens	Primer_16S		30.01	Bacteria
170	Flowpots_Arabidopsis_thaliana_Pu1_1_2_Pu_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	2	Pu	Water	Plant	0.7	1781.1	1781.8	Pathogens	Primer_16S		27.62	Bacteria
171	Flowpots_Arabidopsis_thaliana_Pu1_1_3_Pu_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	3	Pu	Water	Plant	2.9	1855.2	1858.1	Pathogens	Primer_16S		28.12	Bacteria
172	Flowpots_Arabidopsis_thaliana_Pu1_1_4_Pu_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	4	Pu	Water	Plant	2.9	1915.5	1918.4	Pathogens	Primer_16S		26.08	Bacteria
173	Flowpots_Arabidopsis_thaliana_Pu1_1_5_Pu_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	5	Pu	Water	Plant	0	1774.6	1774.6	Pathogens	Primer_16S			Bacteria
174	Flowpots_Arabidopsis_thaliana_Pu1_1_6_Pu_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	6	Pu	Water	Plant	2.6	1815.4	1818	Pathogens	Primer_16S		25.17	Bacteria
175	Flowpots_Arabidopsis_thaliana_Pu1_1_7_Pu_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	7	Pu	Water	Plant	6.1	1886.8	1892.9	Pathogens	Primer_16S		26.82	Bacteria
176	Flowpots_Arabidopsis_thaliana_Pu1_1_8_Pu_Water_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	8	Pu	Water	Plant	1.4	1879.6	1881	Pathogens	Primer_16S		25.2	Bacteria
177	Flowpots_Arabidopsis_thaliana_Pu1_1_1_Pu_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	1	Pu	Glucose	Plant	0	1845.9	1845.9	Pathogens	Primer_16S			Bacteria
178	Flowpots_Arabidopsis_thaliana_Pu1_1_2_Pu_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	2	Pu	Glucose	Plant	0.3	1779.8	1780.1	Pathogens	Primer_16S			Bacteria
179	Flowpots_Arabidopsis_thaliana_Pu1_1_3_Pu_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	3	Pu	Glucose	Plant	-0.1	1792.5	1792.4	Pathogens	Primer_16S			Bacteria
180	Flowpots_Arabidopsis_thaliana_Pu1_1_4_Pu_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	4	Pu	Glucose	Plant	0.1	1773.4	1773.5	Pathogens	Primer_16S			Bacteria
181	Flowpots_Arabidopsis_thaliana_Pu1_1_5_Pu_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	5	Pu	Glucose	Plant	0.3	1887.7	1888	Pathogens	Primer_16S			Bacteria
182	Flowpots_Arabidopsis_thaliana_Pu1_1_6_Pu_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	6	Pu	Glucose	Plant	0	1801.7	1801.7	Pathogens	Primer_16S			Bacteria
183	Flowpots_Arabidopsis_thaliana_Pu1_1_7_Pu_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	7	Pu	Glucose	Plant	-0.5	1882.3	1881.8	Pathogens	Primer_16S			Bacteria
184	Flowpots_Arabidopsis_thaliana_Pu1_1_8_Pu_Glucose_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	8	Pu	Glucose	Plant	0	1813	1813	Pathogens	Primer_16S			Bacteria
185	Flowpots_Arabidopsis_thaliana_Pu1_1_1_Pu_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	1	Pu	3OMG	Plant	-0.2	1802.5	1802.3	Pathogens	Primer_16S			Bacteria
186	Flowpots_Arabidopsis_thaliana_Pu1_1_2_Pu_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	2	Pu	3OMG	Plant	0	1751.1	1751.1	Pathogens	Primer_16S			Bacteria
187	Flowpots_Arabidopsis_thaliana_Pu1_1_3_Pu_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	3	Pu	3OMG	Plant	-0.1	1881.5	1881.4	Pathogens	Primer_16S			Bacteria
188	Flowpots_Arabidopsis_thaliana_Pu1_1_4_Pu_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	4	Pu	3OMG	Plant	0	1740.4	1740.4	Pathogens	Primer_16S			Bacteria
189	Flowpots_Arabidopsis_thaliana_Pu1_1_5_Pu_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	5	Pu	3OMG	Plant	8.8	1675.5	1684.3	Pathogens	Primer_16S		30.15	Bacteria
190	Flowpots_Arabidopsis_thaliana_Pu1_1_6_Pu_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	6	Pu	3OMG	Plant	8.9	1814.9	1823.8	Pathogens	Primer_16S		30.54	Bacteria
191	Flowpots_Arabidopsis_thaliana_Pu1_1_7_Pu_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	7	Pu	3OMG	Plant	2.8	1772.8	1775.6	Pathogens	Primer_16S		27.85	Bacteria
192	Flowpots_Arabidopsis_thaliana_Pu1_1_8_Pu_3OMG_Plant	Flowpots	Arabidopsis_thaliana	Pu1	1	8	Pu	3OMG	Plant	0.7	1783	1783.7	Pathogens	Primer_16S		27.16	Bacteria
193	Flowpots_Hordeum_vulgare_F16_1_5_MF_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	5	MF	Water	Plant	27.9	1797.3	1825.2	Pathogens	Primer_16S		30.14	Bacteria
194	Flowpots_Hordeum_vulgare_F16_1_6_MF_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	6	MF	Water	Plant	41	1814.3	1855.3	Pathogens	Primer_16S		29.13	Bacteria
195	Flowpots_Hordeum_vulgare_F16_1_7_MF_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	7	MF	Water	Plant	44.1	1768.5	1812.6	Pathogens	Primer_16S		29.19	Bacteria
196	Flowpots_Hordeum_vulgare_F16_1_8_MF_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	8	MF	Water	Plant	48.5	1788.2	1836.7	Pathogens	Primer_16S		30.23	Bacteria
197	Flowpots_Hordeum_vulgare_F16_1_1_MF_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	1	MF	Glucose	Plant	38.2	1888.3	1926.5	Pathogens	Primer_16S		30.27	Bacteria
198	Flowpots_Hordeum_vulgare_F16_1_2_MF_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	2	MF	Glucose	Plant	32.4	1830.5	1862.9	Pathogens	Primer_16S		29.85	Bacteria
199	Flowpots_Hordeum_vulgare_F16_1_3_MF_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	3	MF	Glucose	Plant	44.1	1857.3	1901.4	Pathogens	Primer_16S		30.53	Bacteria
200	Flowpots_Hordeum_vulgare_F16_1_4_MF_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	4	MF	Glucose	Plant	82.4	1864.3	1946.7	Pathogens	Primer_16S			Bacteria
201	Flowpots_Hordeum_vulgare_F16_1_5_MF_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	5	MF	Glucose	Plant	55.5	1866.8	1922.3	Pathogens	Primer_16S		31.23	Bacteria
202	Flowpots_Hordeum_vulgare_F16_1_6_MF_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	6	MF	Glucose	Plant	79	1772.7	1851.7	Pathogens	Primer_16S		33.55	Bacteria
203	Flowpots_Hordeum_vulgare_F16_1_7_MF_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	7	MF	Glucose	Plant	73	1821.9	1894.9	Pathogens	Primer_16S		28.36	Bacteria
204	Flowpots_Hordeum_vulgare_F16_1_8_MF_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	8	MF	Glucose	Plant	72.7	1805.2	1877.9	Pathogens	Primer_16S		30.33	Bacteria
205	Flowpots_Hordeum_vulgare_F16_1_1_MF_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	1	MF	3OMG	Plant	72.8	1812.1	1884.9	Pathogens	Primer_16S		31.73	Bacteria
206	Flowpots_Hordeum_vulgare_F16_1_2_MF_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	2	MF	3OMG	Plant	37	1819	1856	Pathogens	Primer_16S		31.47	Bacteria
207	Flowpots_Hordeum_vulgare_F16_1_3_MF_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	3	MF	3OMG	Plant	38.6	1787.8	1826.4	Pathogens	Primer_16S		30.79	Bacteria
208	Flowpots_Hordeum_vulgare_F16_1_4_MF_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	4	MF	3OMG	Plant	64.6	1764.2	1828.8	Pathogens	Primer_16S		38.05	Bacteria
209	Flowpots_Hordeum_vulgare_F16_1_5_MF_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	5	MF	3OMG	Plant	39	1829.1	1868.1	Pathogens	Primer_16S		28.05	Bacteria
210	Flowpots_Hordeum_vulgare_F16_1_6_MF_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	6	MF	3OMG	Plant	49.9	1825.4	1875.3	Pathogens	Primer_16S		27.32	Bacteria
211	Flowpots_Hordeum_vulgare_F16_1_7_MF_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	7	MF	3OMG	Plant	42.1	1862.9	1905	Pathogens	Primer_16S		27.32	Bacteria
212	Flowpots_Hordeum_vulgare_F16_1_8_MF_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	8	MF	3OMG	Plant	52.4	1887.1	1939.5	Pathogens	Primer_16S		30.95	Bacteria
213	Flowpots_Hordeum_vulgare_F16_1_1_F16_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	1	F16	Water	Plant	52.5	1826	1878.5	Pathogens	Primer_16S		24.57	Bacteria
214	Flowpots_Hordeum_vulgare_F16_1_2_F16_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	2	F16	Water	Plant	70.3	1791.6	1861.9	Pathogens	Primer_16S		24.35	Bacteria
215	Flowpots_Hordeum_vulgare_F16_1_3_F16_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	3	F16	Water	Plant	124.7	1784.8	1909.5	Pathogens	Primer_16S		27.23	Bacteria
216	Flowpots_Hordeum_vulgare_F16_1_4_F16_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	4	F16	Water	Plant	0.1	1792.6	1792.7	Pathogens	Primer_16S			Bacteria
217	Flowpots_Hordeum_vulgare_F16_1_5_F16_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	5	F16	Water	Plant	63.2	1845.6	1908.8	Pathogens	Primer_16S		31.75	Bacteria
218	Flowpots_Hordeum_vulgare_F16_1_6_F16_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	6	F16	Water	Plant	59.1	1792.6	1851.7	Pathogens	Primer_16S		29.94	Bacteria
219	Flowpots_Hordeum_vulgare_F16_1_7_F16_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	7	F16	Water	Plant	73.6	1851.8	1925.4	Pathogens	Primer_16S		30.23	Bacteria
220	Flowpots_Hordeum_vulgare_F16_1_8_F16_Water_Plant	Flowpots	Hordeum_vulgare	F16	1	8	F16	Water	Plant	35.6	1800.1	1835.7	Pathogens	Primer_16S		30.02	Bacteria
221	Flowpots_Hordeum_vulgare_F16_1_1_F16_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	1	F16	Glucose	Plant	116.1	1767.5	1883.6	Pathogens	Primer_16S		27.41	Bacteria
222	Flowpots_Hordeum_vulgare_F16_1_2_F16_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	2	F16	Glucose	Plant	44.4	1778.1	1822.5	Pathogens	Primer_16S		26.23	Bacteria
223	Flowpots_Hordeum_vulgare_F16_1_3_F16_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	3	F16	Glucose	Plant	65.9	1829.6	1895.5	Pathogens	Primer_16S		24.63	Bacteria
224	Flowpots_Hordeum_vulgare_F16_1_4_F16_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	4	F16	Glucose	Plant	41.2	1880.3	1921.5	Pathogens	Primer_16S		25.57	Bacteria
225	Flowpots_Hordeum_vulgare_F16_1_5_F16_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	5	F16	Glucose	Plant	87.1	1764	1851.1	Pathogens	Primer_16S		25.37	Bacteria
226	Flowpots_Hordeum_vulgare_F16_1_6_F16_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	6	F16	Glucose	Plant	43.1	1780.2	1823.3	Pathogens	Primer_16S		30.32	Bacteria
227	Flowpots_Hordeum_vulgare_F16_1_7_F16_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	7	F16	Glucose	Plant	77.7	1814.3	1892	Pathogens	Primer_16S		27.12	Bacteria
228	Flowpots_Hordeum_vulgare_F16_1_8_F16_Glucose_Plant	Flowpots	Hordeum_vulgare	F16	1	8	F16	Glucose	Plant	89.9	1890.2	1980.1	Pathogens	Primer_16S		27.3	Bacteria
229	Flowpots_Hordeum_vulgare_F16_1_1_F16_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	1	F16	3OMG	Plant	41.5	1848.7	1890.2	Pathogens	Primer_16S		33.28	Bacteria
230	Flowpots_Hordeum_vulgare_F16_1_2_F16_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	2	F16	3OMG	Plant	56.4	1861.4	1917.8	Pathogens	Primer_16S		25.77	Bacteria
231	Flowpots_Hordeum_vulgare_F16_1_3_F16_3OMG_Plant	Flowpots	Hordeum_vulgare	F16	1	3	F16	3OMG	Plant	38.7	1898.6	1937.3	Pathogens	Primer_16S		27.56	Bacteria
